EventID,PhotoID,EventPhotoRank,RandomValue
115,14833,1000,"-0.903413,14833"
115,9671,1000,"-0.905165,9671"
115,14044,1000,"0.906182,14044"
115,21496,1000,"-0.928094,21496"
115,4038,1000,"-0.946259,4038"
115,790,1000,"-0.949356,790"
115,14046,1000,"0.953485,14046"
115,9250,1000,"-0.962664,9250"
115,783,1000,"0.975446,783"
115,5968,1000,"-0.975453,5968"
115,14696,1000,"-0.984641,14696"
115,782,1000,"0.988867,782"
115,5781,1000,"-0.99306,5781"
115,9249,1000,"-0.99527,9249"
115,5993,1000,"0.996585,5993"
115,14045,1000,"0.997874,14045"
115,791,1000,"-0.998659,791"
115,4039,1000,"-0.999114,4039"
115,22326,1000,"-0.999832,22326"
116,927,1000,"-0.95563,927"
118,16773,1000,"0.00372901,16773"
118,14591,1000,"-0.095505,14591"
118,1176,1000,"-0.104622,1176"
118,1396,1000,"-0.134697,1396"
118,2131,1000,"-0.190903,2131"
118,1743,1000,"0.209877,1743"
118,1591,1000,"0.300063,1591"
118,17305,1000,"-0.324338,17305"
118,14262,1000,"0.409245,14262"
118,1177,1000,"-0.458433,1177"
118,974,1000,"-0.458972,974"
118,10955,1000,"-0.487213,10955"
118,971,1000,"0.595118,971"
118,7932,1000,"-0.671037,7932"
118,1182,1000,"-0.723098,1182"
118,1588,1000,"-0.723937,1588"
118,975,1000,"-0.750128,975"
118,10660,1000,"0.781254,10660"
118,2129,1000,"-0.804549,2129"
118,4658,1000,"0.818017,4658"
118,970,1000,"0.846209,970"
118,1173,1000,"0.846532,1173"
118,1170,1000,"0.85101,1170"
118,1737,1000,"-0.90207,1737"
118,1181,1000,"-0.92449,1181"
118,3972,1000,"-0.958272,3972"
118,11084,1000,"0.962961,11084"
118,6745,1000,"-0.97727,6745"
118,1172,1000,"0.982015,1172"
118,1171,1000,"0.983579,1171"
118,3751,1000,"-0.993756,3751"
118,1552,1000,"-0.999061,1552"
118,11237,1000,"0.999987,11237"
119,717,2,"0.666503,717"
119,,1000,
119,23582,1000,"-0.00861412,23582"
119,10996,1000,"0.0290178,10996"
119,11013,1000,"0.0598868,11013"
119,10945,1000,"-0.0636376,10945"
119,7562,1000,"0.0701845,7562"
119,11030,1000,"0.0906987,11030"
119,10937,1000,"-0.106376,10937"
119,11021,1000,"0.110112,11021"
119,7393,1000,"0.132262,7393"
119,11004,1000,"0.140767,11004"
119,7706,1000,"-0.14666,7706"
119,8831,1000,"0.15863,8831"
119,10971,1000,"-0.167585,10971"
119,10987,1000,"0.171288,10987"
119,8332,1000,"-0.175359,8332"
119,8035,1000,"-0.177834,8035"
119,8331,1000,"0.19391,8331"
119,10988,1000,"-0.197963,10988"
119,7705,1000,"0.222352,7705"
119,7038,1000,"0.224634,7038"
119,11005,1000,"-0.228153,11005"
119,10953,1000,"0.231811,10953"
119,989,1000,"0.232935,989"
119,11022,1000,"-0.258126,11022"
119,10936,1000,"0.261754,10936"
119,11029,1000,"-0.276926,11029"
119,11012,1000,"-0.306481,11012"
119,13898,1000,"-0.309231,13898"
119,7138,1000,"-0.324858,7138"
119,10995,1000,"-0.335744,10995"
119,7140,1000,"0.400417,7140"
119,13803,1000,"-0.40108,13803"
119,13896,1000,"0.415461,13896"
119,11014,1000,"0.418088,11014"
119,10944,1000,"-0.421499,10944"
119,7563,1000,"0.42744,7563"
119,13873,1000,"0.438332,13873"
119,11031,1000,"0.445954,11031"
119,10521,1000,"-0.44823,10521"
119,760,1000,"-0.449805,760"
119,10938,1000,"-0.459999,10938"
119,11020,1000,"0.463333,11020"
119,10955,1000,"-0.487213,10955"
119,11003,1000,"0.490491,11003"
119,10972,1000,"-0.513961,10972"
119,8333,1000,"-0.520714,8333"
119,8330,1000,"0.536735,8330"
119,10989,1000,"-0.540218,10989"
119,10969,1000,"0.543377,10969"
119,24421,1000,"-0.558382,24421"
119,11023,1000,"-0.591162,11023"
119,10935,1000,"0.594188,10935"
119,10930,1000,"0.603794,10930"
119,10524,1000,"0.604761,10524"
119,11028,1000,"-0.606785,11028"
119,14618,1000,"0.64355,14618"
119,10994,1000,"-0.65472,10994"
119,10465,1000,"-0.664647,10465"
119,8029,1000,"-0.670072,8029"
119,10981,1000,"0.674993,10981"
119,10960,1000,"-0.700154,10960"
119,11015,1000,"0.719274,11015"
119,10943,1000,"-0.721879,10943"
119,8985,1000,"0.723478,8985"
119,7564,1000,"0.726405,7564"
119,11036,1000,"0.732691,11036"
119,13874,1000,"0.734655,13874"
119,11032,1000,"0.740395,11032"
119,7568,1000,"0.746542,7568"
119,10939,1000,"-0.750892,10939"
119,11019,1000,"0.753368,11019"
119,7145,1000,"0.765962,7145"
119,11002,1000,"0.773326,11002"
119,10973,1000,"-0.790247,10973"
119,8334,1000,"-0.795059,8334"
119,10968,1000,"0.811007,10968"
119,7703,1000,"0.82322,7703"
119,8312,1000,"0.824253,8312"
119,987,1000,"0.829342,987"
119,11024,1000,"-0.84358,11024"
119,10934,1000,"0.845592,10934"
119,10931,1000,"0.851935,10931"
119,10525,1000,"0.85257,10525"
119,11027,1000,"-0.853897,11027"
119,6871,1000,"0.858229,6871"
119,1156,1000,"0.862575,1156"
119,10948,1000,"0.867707,10948"
119,7700,1000,"0.872494,7700"
119,10965,1000,"0.88265,10965"
119,10993,1000,"-0.88441,10993"
119,8030,1000,"-0.893789,8030"
119,10982,1000,"0.896751,10982"
119,7711,1000,"-0.90751,7711"
119,10959,1000,"-0.911547,10959"
119,7142,1000,"0.914717,7142"
119,7288,1000,"-0.919578,7288"
119,11016,1000,"0.922371,11016"
119,10942,1000,"-0.923816,10942"
119,23342,1000,"-0.926145,23342"
119,7565,1000,"0.926308,7565"
119,7567,1000,"0.937114,7567"
119,10940,1000,"-0.939384,10940"
119,11018,1000,"0.940665,11018"
119,7144,1000,"0.947061,7144"
119,11001,1000,"0.9507,11001"
119,10974,1000,"-0.958766,10974"
119,8335,1000,"-0.960979,8335"
119,24406,1000,"-0.964717,24406"
119,8328,1000,"0.966029,8328"
119,10991,1000,"-0.967089,10991"
119,7702,1000,"0.973135,7702"
119,11008,1000,"-0.974489,11008"
119,10950,1000,"0.975325,10950"
119,986,1000,"0.97558,986"
119,1154,1000,"0.977533,1154"
119,11025,1000,"-0.980958,11025"
119,10527,1000,"0.981448,10527"
119,10933,1000,"0.981681,10933"
119,11026,1000,"-0.98456,11026"
119,18663,1000,"0.985265,18663"
119,985,1000,"0.988776,985"
119,10949,1000,"0.988948,10949"
119,7042,1000,"0.990014,7042"
119,7701,1000,"0.990342,7701"
119,10992,1000,"-0.993492,10992"
119,11482,1000,"-0.994599,11482"
119,8336,1000,"-0.995849,8336"
119,10958,1000,"-0.99863,10958"
119,7143,1000,"0.999007,7143"
119,8877,1000,"-0.999412,8877"
119,11017,1000,"0.999682,11017"
119,10941,1000,"-0.99977,10941"
119,8987,1000,"0.999817,8987"
119,7566,1000,"0.999889,7566"
119,11034,1000,"0.999984,11034"
120,4609,1000,"0.302985,4609"
120,5905,1000,"0.375294,5905"
120,4019,1000,"-0.450864,4019"
120,10504,1000,"-0.475634,10504"
120,8629,1000,"0.506677,8629"
120,1115,1000,"-0.531579,1115"
120,988,1000,"0.570005,988"
120,8638,1000,"-0.668719,8638"
120,21351,1000,"0.67495,21351"
120,21385,1000,"0.719233,21385"
120,1190,1000,"0.829681,1190"
120,4607,1000,"0.86775,4607"
120,2422,1000,"0.880096,2422"
120,4606,1000,"0.988961,4606"
120,8632,1000,"0.997205,8632"
121,7824,1000,"0.00792029,7824"
121,9516,1000,"-0.1106,9516"
121,24496,1000,"0.17348,24496"
121,7832,1000,"-0.177237,7832"
121,7833,1000,"0.192038,7833"
121,24495,1000,"-0.195781,24495"
121,24503,1000,"0.359108,24503"
121,24505,1000,"-0.366758,24505"
121,7823,1000,"0.370305,7823"
121,6571,1000,"0.423673,6571"
121,7053,1000,"-0.466532,7053"
121,3179,1000,"-0.483573,3179"
121,24497,1000,"0.519084,24497"
121,7831,1000,"-0.522342,7831"
121,6418,1000,"0.656073,6418"
121,1254,1000,"0.718048,1254"
121,6570,1000,"0.723538,6570"
121,8397,1000,"0.727298,8397"
121,8706,1000,"-0.755285,8706"
121,18014,1000,"-0.776796,18014"
121,197,1000,"-0.791026,197"
121,24498,1000,"0.7939,24498"
121,24493,1000,"-0.807492,24493"
121,3073,1000,"-0.822497,3073"
121,7500,1000,"0.822875,7500"
121,15011,1000,"0.835429,15011"
121,15008,1000,"0.861608,15008"
121,14949,1000,"-0.898344,14949"
121,8396,1000,"0.926797,8396"
121,8394,1000,"0.936659,8394"
121,8707,1000,"-0.941652,8707"
121,15017,1000,"-0.94565,15017"
121,14831,1000,"-0.955425,14831"
121,1003,1000,"0.968328,1003"
121,15010,1000,"0.977934,15010"
121,15009,1000,"0.987075,15009"
121,14054,1000,"-0.990774,14054"
121,6416,1000,"0.993694,6416"
121,24491,1000,"-0.993743,24491"
121,7828,1000,"-0.995674,7828"
121,114,1000,"-0.997552,114"
121,8395,1000,"0.999908,8395"
121,7270,1000,"-0.999999,7270"
122,11165,1000,"-0.0333806,11165"
122,11216,1000,"0.0592808,11216"
122,11131,1000,"-0.0950448,11131"
122,11224,1000,"0.110715,11224"
122,9490,1000,"-0.120936,9490"
122,11114,1000,"-0.125755,11114"
122,11207,1000,"0.141368,11207"
122,9237,1000,"0.157431,9237"
122,8222,1000,"0.160427,8222"
122,1210,1000,"-0.165846,1210"
122,11190,1000,"0.171886,11190"
122,6817,1000,"-0.174249,6817"
122,15251,1000,"-0.185452,15251"
122,7224,1000,"0.193825,7224"
122,11191,1000,"-0.197368,11191"
122,23608,1000,"-0.221591,23608"
122,11208,1000,"-0.227562,11208"
122,14607,1000,"0.242426,14607"
122,11215,1000,"-0.307059,11215"
122,13898,1000,"-0.309231,13898"
122,11198,1000,"-0.336316,11198"
122,1217,1000,"-0.366327,1217"
122,9060,1000,"-0.380887,9060"
122,8045,1000,"-0.383691,8045"
122,11164,1000,"-0.393838,11164"
122,11130,1000,"-0.449857,11130"
122,991,1000,"-0.486203,991"
122,11206,1000,"0.49102,11206"
122,7442,1000,"-0.494692,7442"
122,8051,1000,"-0.496274,8051"
122,1211,1000,"-0.512448,1211"
122,1008,1000,"-0.512969,1008"
122,11189,1000,"0.5177,11189"
122,6816,1000,"-0.519751,6816"
122,6912,1000,"-0.524337,6912"
122,15249,1000,"0.528049,15249"
122,15252,1000,"-0.529447,15252"
122,11192,1000,"-0.539708,11192"
122,11209,1000,"-0.56546,11209"
122,11121,1000,"0.619232,11121"
122,11214,1000,"-0.631525,11214"
122,13899,1000,"-0.633293,13899"
122,15071,1000,"-0.640425,15071"
122,14618,1000,"0.64355,14618"
122,15244,1000,"0.665532,15244"
122,1216,1000,"-0.679056,1216"
122,8046,1000,"-0.692686,8046"
122,11201,1000,"0.697031,11201"
122,11218,1000,"0.718852,11218"
122,11125,1000,"-0.729714,11125"
122,11235,1000,"0.739986,11235"
122,11222,1000,"0.753767,11222"
122,14610,1000,"-0.763932,14610"
122,7145,1000,"0.765962,7145"
122,11205,1000,"0.77371,11205"
122,9065,1000,"-0.779429,9065"
122,6913,1000,"-0.797629,6913"
122,15248,1000,"0.800254,15248"
122,15253,1000,"-0.801241,15253"
122,11193,1000,"-0.808446,11193"
122,13903,1000,"-0.824956,13903"
122,13869,1000,"-0.858289,13869"
122,13900,1000,"-0.870992,13900"
122,11196,1000,"-0.884693,11196"
122,2126,1000,"-0.887746,2126"
122,15256,1000,"-0.890288,15256"
122,1221,1000,"0.895969,1221"
122,1215,1000,"-0.89918,1215"
122,8047,1000,"-0.907218,8047"
122,11202,1000,"0.909743,11202"
122,14613,1000,"-0.915985,14613"
122,11219,1000,"0.922136,11219"
122,11145,1000,"-0.924048,11145"
122,11143,1000,"-0.939175,11143"
122,11221,1000,"0.940871,11221"
122,7144,1000,"0.947061,7144"
122,8049,1000,"-0.952741,8049"
122,9064,1000,"-0.953659,9064"
122,14452,1000,"0.95385,14452"
122,1010,1000,"-0.958437,1010"
122,11187,1000,"0.959998,11187"
122,15254,1000,"-0.963767,15254"
122,7227,1000,"0.966007,7227"
122,11194,1000,"-0.966935,11194"
122,9233,1000,"-0.970568,9233"
122,7372,1000,"-0.982589,7372"
122,7371,1000,"-0.983021,7371"
122,11229,1000,"-0.984666,11229"
122,8217,1000,"-0.992177,8217"
122,7228,1000,"0.993964,7228"
122,2127,1000,"-0.994286,2127"
122,15255,1000,"-0.994863,15255"
122,11186,1000,"0.996164,11186"
122,1214,1000,"-0.996682,1214"
122,7329,1000,"0.997107,7329"
122,14451,1000,"0.997795,14451"
122,11203,1000,"0.998392,11203"
122,7143,1000,"0.999007,7143"
122,11220,1000,"0.999667,11220"
122,11144,1000,"-0.999783,11144"
122,11127,1000,"-0.999949,11127"
123,23447,1000,"0.115339,23447"
123,15558,1000,"-0.897542,15558"
123,1012,1000,"-0.898915,1012"
124,6344,1000,"0.0738172,6344"
124,8366,1000,"-0.23583,8366"
124,8381,1000,"0.456325,8381"
124,1022,1000,"0.51817,1022"
124,8384,1000,"-0.597508,8384"
124,18484,1000,"-0.776286,18484"
124,8385,1000,"-0.847791,8385"
124,8371,1000,"-0.865645,8371"
124,6829,1000,"-0.908745,6829"
124,3962,1000,"0.960313,3962"
125,4601,1000,"-0.137132,4601"
125,1134,1000,"0.211657,1134"
125,22617,1000,"-0.280479,22617"
125,3063,1000,"0.383157,3063"
125,22010,1000,"0.444272,22010"
125,213,1000,"-0.541288,213"
125,3952,1000,"-0.65603,3952"
125,12766,1000,"-0.747272,12766"
125,2772,1000,"-0.767502,2772"
125,3956,1000,"-0.807782,3956"
125,1136,1000,"0.816951,1136"
125,14402,1000,"0.834427,14402"
125,22612,1000,"-0.841587,22612"
125,1376,1000,"0.846855,1376"
125,2873,1000,"-0.872818,2873"
125,3953,1000,"-0.885218,3953"
125,1418,1000,"-0.899446,1418"
125,20610,1000,"0.916968,20610"
125,1374,1000,"0.983469,1374"
125,3954,1000,"-0.993688,3954"
125,3066,1000,"0.997995,3066"
125,14705,1000,"0.999671,14705"
125,1975,1000,"-0.999907,1975"
126,1421,1000,"-0.00424922,1421"
126,1150,1000,"-0.126902,1150"
126,6072,1000,"-0.408243,6072"
126,1149,1000,"-0.478251,1149"
126,1194,1000,"-0.485672,1194"
126,1152,1000,"0.577439,1152"
126,1148,1000,"-0.76438,1148"
126,3677,1000,"0.77903,3677"
126,5907,1000,"0.903363,5907"
126,8166,1000,"-0.976361,8166"
127,11038,1000,"0.079351,11038"
127,11047,1000,"0.121424,11047"
127,989,1000,"0.232935,989"
127,11046,1000,"-0.247106,11046"
127,11039,1000,"-0.287851,11039"
127,11037,1000,"0.435732,11037"
127,11048,1000,"0.473395,11048"
127,11045,1000,"-0.581938,11045"
127,11040,1000,"-0.615799,11040"
127,5779,1000,"-0.651897,5779"
127,10956,1000,"-0.770938,10956"
127,10990,1000,"-0.808803,10990"
127,1153,1000,"0.834379,1153"
127,10957,1000,"-0.949528,10957"
127,10967,1000,"0.968039,10967"
127,1154,1000,"0.977533,1154"
127,1155,1000,"0.987379,1155"
127,10966,1000,"0.993057,10966"
127,10975,1000,"-0.996537,10975"
127,21277,1000,"-0.999184,21277"
128,15868,1000,"0.0144525,15868"
128,4618,1000,"-0.106462,4618"
128,22609,1000,"0.113788,22609"
128,22542,1000,"-0.133379,22542"
128,990,1000,"-0.1359,990"
128,16798,1000,"-0.142598,16798"
128,16799,1000,"0.226352,16799"
128,1760,1000,"0.239985,1760"
128,4626,1000,"0.273396,4626"
128,4780,1000,"-0.36404,4780"
128,3063,1000,"0.383157,3063"
128,4628,1000,"-0.449237,4628"
128,16800,1000,"0.564434,16800"
128,1169,1000,"0.602388,1169"
128,22007,1000,"-0.608278,22007"
128,22616,1000,"-0.609722,22616"
128,4781,1000,"-0.67725,4781"
128,3064,1000,"0.692269,3064"
128,16792,1000,"-0.696139,16792"
128,4633,1000,"-0.730188,4633"
128,18450,1000,"-0.73587,18450"
128,4629,1000,"-0.742857,4629"
128,21837,1000,"-0.82085,21837"
128,4621,1000,"0.845546,4621"
128,1765,1000,"0.863495,1765"
128,17066,1000,"-0.906256,17066"
128,3065,1000,"0.906975,3065"
128,16793,1000,"-0.909227,16793"
128,3784,1000,"-0.912507,3784"
128,4615,1000,"-0.939413,4615"
128,22613,1000,"-0.980232,22613"
128,4622,1000,"0.981664,4622"
128,3785,1000,"-0.99875,3785"
128,14705,1000,"0.999671,14705"
128,4631,1000,"-0.999956,4631"
129,4757,2,"0.950485,4757"
129,3787,3,"-0.769444,3787"
129,24301,1000,"-0.00471155,24301"
129,22000,1000,"0.111979,22000"
129,322,1000,"0.21403,322"
129,1327,1000,"0.352192,1327"
129,1016,1000,"0.360106,1016"
129,2251,1000,"0.385399,2251"
129,997,1000,"-0.394343,997"
129,320,1000,"-0.503059,320"
129,4654,1000,"0.642665,4654"
129,1326,1000,"0.667859,1326"
129,1017,1000,"0.674139,1017"
129,24650,1000,"0.733792,24650"
129,16314,1000,"0.743341,16314"
129,4071,1000,"-0.802726,4071"
129,15417,1000,"0.836096,15417"
129,4655,1000,"0.876906,4655"
129,1018,1000,"0.896238,1018"
129,14706,1000,"0.922192,14706"
129,21997,1000,"0.941301,21997"
129,5232,1000,"0.984235,5232"
129,24652,1000,"0.999992,24652"
130,254,1000,"0.0919653,254"
130,1279,1000,"-0.614408,1279"
130,19304,1000,"0.656422,19304"
130,1729,1000,"0.962154,1729"
131,2340,1000,"0.893815,2340"
132,,,
133,2918,1000,"0.0551252,2918"
133,2902,1000,"-0.281506,2902"
133,13262,1000,"-0.283336,13262"
133,2714,1000,"0.413198,2714"
133,3413,1000,"-0.999915,3413"
134,3266,1000,"0.382597,3266"
134,2896,1000,"0.931478,2896"
134,1747,1000,"0.992032,1747"
136,12884,1000,"-0.63564,12884"
137,24580,1000,"-0.0425374,24580"
137,24766,1000,"-0.0739904,24766"
137,24589,1000,"-0.157944,24589"
137,24344,1000,"0.264487,24344"
137,24334,1000,"0.300201,24334"
137,24598,1000,"0.352057,24598"
137,24596,1000,"-0.373766,24596"
137,24429,1000,"0.409746,24429"
137,24765,1000,"-0.430886,24765"
137,24590,1000,"-0.505555,24590"
137,24604,1000,"0.525518,24604"
137,3441,1000,"0.550443,3441"
137,22709,1000,"0.622133,22709"
137,24595,1000,"-0.684912,24595"
137,24764,1000,"-0.729022,24764"
137,22823,1000,"0.737493,22823"
137,24248,1000,"0.738488,24248"
137,24591,1000,"-0.784223,24591"
137,24549,1000,"0.846778,24549"
137,11839,1000,"-0.855158,11839"
137,24594,1000,"-0.902655,24594"
137,23399,1000,"0.907437,23399"
137,24763,1000,"-0.927739,24763"
137,24668,1000,"0.941213,24668"
137,24416,1000,"0.953502,24416"
137,24592,1000,"-0.955944,24592"
137,1739,1000,"-0.956342,1739"
137,24550,1000,"0.982102,24550"
137,12616,1000,"-0.994033,12616"
137,24593,1000,"-0.997302,24593"
137,24415,1000,"0.997871,24415"
137,22791,1000,"0.998176,22791"
137,24669,1000,"0.99964,24669"
138,2902,1000,"-0.281506,2902"
138,12884,1000,"-0.63564,12884"
139,12553,1000,"0.268638,12553"
139,12884,1000,"-0.63564,12884"
140,3441,1000,"0.550443,3441"
140,12884,1000,"-0.63564,12884"
141,,,
142,3426,1000,"-0.12868,3426"
142,2902,1000,"-0.281506,2902"
142,13092,1000,"-0.561567,13092"
142,12884,1000,"-0.63564,12884"
142,2933,1000,"0.69404,2933"
142,2856,1000,"-0.88748,2856"
142,13175,1000,"-0.926352,13175"
143,12799,1000,"-0.509267,12799"
143,83,1000,"-0.554972,83"
143,844,1000,"-0.63148,844"
143,4401,1000,"0.828986,4401"
144,3019,1000,"0.238834,3019"
145,3019,1000,"0.238834,3019"
145,12475,1000,"0.411592,12475"
146,3019,1000,"0.238834,3019"
146,12475,1000,"0.411592,12475"
147,3019,1000,"0.238834,3019"
147,12475,1000,"0.411592,12475"
148,3019,1000,"0.238834,3019"
148,12475,1000,"0.411592,12475"
149,8807,1000,"-0.621046,8807"
150,13227,1000,"-0.659752,13227"
150,11091,1000,"-0.68609,11091"
151,13227,1000,"-0.659752,13227"
152,3664,1000,"-0.532583,3664"
152,3571,1000,"0.54585,3571"
152,2341,1000,"0.670115,2341"
152,2896,1000,"0.931478,2896"
152,3785,1000,"-0.99875,3785"
152,3413,1000,"-0.999915,3413"
153,3664,1000,"-0.532583,3664"
153,3571,1000,"0.54585,3571"
153,2341,1000,"0.670115,2341"
153,15222,1000,"-0.916714,15222"
153,2896,1000,"0.931478,2896"
153,3785,1000,"-0.99875,3785"
153,15221,1000,"-0.999216,15221"
153,3413,1000,"-0.999915,3413"
154,3571,1000,"0.54585,3571"
154,2341,1000,"0.670115,2341"
154,15222,1000,"-0.916714,15222"
154,2896,1000,"0.931478,2896"
154,1332,1000,"-0.997291,1332"
154,3785,1000,"-0.99875,3785"
154,3413,1000,"-0.999915,3413"
155,3664,1000,"-0.532583,3664"
155,3571,1000,"0.54585,3571"
155,2341,1000,"0.670115,2341"
155,15222,1000,"-0.916714,15222"
155,2896,1000,"0.931478,2896"
155,3785,1000,"-0.99875,3785"
155,3413,1000,"-0.999915,3413"
156,16858,1000,"-0.150204,16858"
156,3664,1000,"-0.532583,3664"
156,3571,1000,"0.54585,3571"
156,2341,1000,"0.670115,2341"
156,15222,1000,"-0.916714,15222"
156,2896,1000,"0.931478,2896"
156,15560,1000,"-0.959323,15560"
156,3785,1000,"-0.99875,3785"
156,3413,1000,"-0.999915,3413"
157,16858,1000,"-0.150204,16858"
157,3664,1000,"-0.532583,3664"
157,3571,1000,"0.54585,3571"
157,2341,1000,"0.670115,2341"
157,15222,1000,"-0.916714,15222"
157,2896,1000,"0.931478,2896"
157,15560,1000,"-0.959323,15560"
157,1332,1000,"-0.997291,1332"
157,3785,1000,"-0.99875,3785"
157,3413,1000,"-0.999915,3413"
158,16858,1000,"-0.150204,16858"
158,3571,1000,"0.54585,3571"
158,2341,1000,"0.670115,2341"
158,15222,1000,"-0.916714,15222"
158,2896,1000,"0.931478,2896"
158,15560,1000,"-0.959323,15560"
158,3785,1000,"-0.99875,3785"
158,3413,1000,"-0.999915,3413"
159,,,
160,,,
161,3664,1000,"-0.532583,3664"
161,3571,1000,"0.54585,3571"
161,2896,1000,"0.931478,2896"
161,4615,1000,"-0.939413,4615"
161,13004,1000,"-0.957024,13004"
161,1332,1000,"-0.997291,1332"
161,3785,1000,"-0.99875,3785"
161,3413,1000,"-0.999915,3413"
162,3571,1000,"0.54585,3571"
162,2341,1000,"0.670115,2341"
162,2896,1000,"0.931478,2896"
162,3413,1000,"-0.999915,3413"
163,3571,1000,"0.54585,3571"
163,2896,1000,"0.931478,2896"
163,3413,1000,"-0.999915,3413"
164,3571,1000,"0.54585,3571"
164,2341,1000,"0.670115,2341"
164,2896,1000,"0.931478,2896"
164,3413,1000,"-0.999915,3413"
165,24607,1000,"-0.531971,24607"
165,20949,1000,"0.791839,20949"
165,3413,1000,"-0.999915,3413"
166,13626,1000,"0.179058,13626"
166,4695,1000,"-0.216373,4695"
166,483,1000,"-0.317932,483"
166,14698,1000,"-0.843332,14698"
166,688,1000,"-0.875164,688"
166,1492,1000,"0.943687,1492"
166,14697,1000,"-0.980868,14697"
166,4107,1000,"-0.986305,4107"
167,13626,1000,"0.179058,13626"
167,483,1000,"-0.317932,483"
167,14698,1000,"-0.843332,14698"
167,1492,1000,"0.943687,1492"
167,14697,1000,"-0.980868,14697"
167,4107,1000,"-0.986305,4107"
168,,,
169,11047,1000,"0.121424,11047"
169,13626,1000,"0.179058,13626"
169,989,1000,"0.232935,989"
169,24142,1000,"0.596951,24142"
169,14698,1000,"-0.843332,14698"
169,14697,1000,"-0.980868,14697"
169,21277,1000,"-0.999184,21277"
170,,,
171,13626,1000,"0.179058,13626"
171,4695,1000,"-0.216373,4695"
171,14698,1000,"-0.843332,14698"
171,14697,1000,"-0.980868,14697"
172,13305,1000,"0.0243079,13305"
172,2385,1000,"-0.0998203,2385"
172,2849,1000,"0.522835,2849"
172,2852,1000,"-0.534636,2852"
172,12816,1000,"-0.535613,12816"
172,2441,1000,"0.96133,2441"
173,5752,1000,"0.106405,5752"
173,2852,1000,"-0.534636,2852"
173,12711,1000,"0.670158,12711"
173,12538,1000,"0.83267,12538"
173,2340,1000,"0.893815,2340"
173,13216,1000,"0.995615,13216"
174,13305,1000,"0.0243079,13305"
174,728,1000,"0.212844,728"
175,13212,1000,"-0.00855624,13212"
175,13101,1000,"0.384919,13101"
175,3258,1000,"-0.53361,3258"
176,4660,1000,"0.213465,4660"
176,2714,1000,"0.413198,2714"
176,3258,1000,"-0.53361,3258"
176,13650,1000,"-0.637156,13650"
176,2341,1000,"0.670115,2341"
176,4546,1000,"-0.989486,4546"
177,3407,1000,"0.600956,3407"
177,1076,1000,"-0.614887,1076"
177,505,1000,"-0.801656,505"
177,917,1000,"0.962813,917"
178,,,
179,,,
180,,,
181,,,
182,,,
183,,,
184,288,1000,"0.15329,288"
184,12816,1000,"-0.535613,12816"
184,3407,1000,"0.600956,3407"
185,14396,1000,"-0.0739327,14396"
185,288,1000,"0.15329,288"
185,727,1000,"-0.156289,727"
185,14700,1000,"-0.257679,14700"
185,3407,1000,"0.600956,3407"
185,717,1000,"0.666503,717"
185,14402,1000,"0.834427,14402"
185,688,1000,"-0.875164,688"
185,723,1000,"-0.997423,723"
186,15885,1000,"0.0453383,15885"
186,288,1000,"0.15329,288"
186,289,1000,"0.501485,289"
186,3407,1000,"0.600956,3407"
186,717,1000,"0.666503,717"
186,505,1000,"-0.801656,505"
186,688,1000,"-0.875164,688"
187,3266,1000,"0.382597,3266"
187,12681,1000,"-0.636108,12681"
187,688,1000,"-0.875164,688"
188,1506,1000,"0.14969,1506"
188,1633,1000,"-0.195044,1633"
188,5614,1000,"-0.772922,5614"
188,2441,1000,"0.96133,2441"
189,288,1000,"0.15329,288"
190,2385,1000,"-0.0998203,2385"
190,5752,1000,"0.106405,5752"
190,728,1000,"0.212844,728"
191,5752,1000,"0.106405,5752"
191,16764,1000,"-0.203457,16764"
191,688,1000,"-0.875164,688"
191,19449,1000,"-0.918564,19449"
191,2382,1000,"-0.937103,2382"
192,,,
193,,,
194,,,
195,1742,1000,"-0.159286,1742"
195,1741,1000,"-0.506727,1741"
195,275,1000,"0.999283,275"
196,,,
197,12526,1000,"0.325459,12526"
197,13183,1000,"0.976778,13183"
198,3732,2,"-0.632868,3732"
198,5084,1000,"-0.184913,5084"
198,12783,1000,"-0.767446,12783"
198,3978,1000,"0.81202,3978"
198,3533,1000,"-0.824923,3533"
199,13549,1000,"-0.483624,13549"
199,2476,1000,"0.756912,2476"
200,,,
201,,,
202,5430,1000,"-0.108876,5430"
202,1085,1000,"0.760058,1085"
202,12522,1000,"0.969805,12522"
202,2373,1000,"0.98795,2373"
203,2309,1000,"0.0533068,2309"
203,5025,1000,"0.260499,5025"
203,2059,1000,"-0.973539,2059"
204,2309,1000,"0.0533068,2309"
205,12824,1000,"0.384785,12824"
205,18103,1000,"0.682084,18103"
206,,,
207,2059,1000,"-0.973539,2059"
208,2918,1000,"0.0551252,2918"
209,2918,1000,"0.0551252,2918"
209,13222,1000,"-0.534587,13222"
209,13303,1000,"0.694082,13303"
210,2918,1000,"0.0551252,2918"
210,13222,1000,"-0.534587,13222"
210,526,1000,"0.553456,526"
210,13303,1000,"0.694082,13303"
210,12515,1000,"-0.956713,12515"
210,15136,1000,"-0.993406,15136"
211,2918,1000,"0.0551252,2918"
212,,,
213,5407,1000,"-0.698356,5407"
214,5057,1000,"-0.40547,5057"
214,5407,1000,"-0.698356,5407"
215,23936,1000,"-0.456402,23936"
215,5407,1000,"-0.698356,5407"
