EventID,FixedRandomValue,EventPhotoRank
86,"7.400830.893996,7809",1000
86,"7.400830.960286,1174",1000
86,"7.40083-0.967991,4024",1000
86,"7.40083-0.986419,17289",1000
86,"7.400830.996278,886",1000
86,"7.400830.997325,23346",1000
87,"7.400830.113265,3221",1000
87,"7.40083-0.151571,1107",1000
87,"7.400830.362134,528",1000
87,"7.40083-0.482397,529",1000
87,"7.40083-0.618525,14412",1000
87,"7.40083-0.623846,23406",1000
87,"7.40083-0.65942,23408",1000
87,"7.40083-0.710621,21855",1000
87,"7.40083-0.807309,21330",1000
87,"7.400830.834627,3222",1000
87,"7.400830.880387,3518",1000
87,"7.400830.991516,23051",1000
88,"7.400830.548889,10442",1000
88,"7.40083-0.580565,4011",1000
88,"7.400830.896594,3899",1000
88,"7.40083-0.976255,3643",1000
88,"7.40083-0.981345,530",1000
89,"7.400830.0281114,15504",1000
89,"7.40083-0.104265,8771",1000
89,"7.400830.110498,21741",1000
89,"7.400830.160857,8570",1000
89,"7.40083-0.263644,3613",1000
89,"7.40083-0.284572,21335",1000
89,"7.40083-0.397161,8670",1000
89,"7.400830.584456,8774",1000
89,"7.400830.702367,1561",1000
89,"7.40083-0.749675,3930",1000
89,"7.400830.79723,720",1000
89,"7.40083-0.829071,6619",1000
89,"7.40083-0.831061,8087",1000
89,"7.400830.854519,290",1000
89,"7.40083-0.856367,14996",1000
89,"7.40083-0.865532,544",1000
89,"7.40083-0.941161,13895",1000
89,"7.40083-0.950018,13867",1000
89,"7.400830.967531,7155",1000
89,"7.400830.973363,8672",1000
89,"7.400830.982611,1080",1000
89,"7.40083-0.995136,7159",1000
89,"7.400830.997363,8773",1000
89,"7.40083-0.99989,3938",1000
91,"7.400830.0936117,744",1000
91,"7.400830.257509,748",1000
91,"7.400830.413236,741",1000
91,"7.40083-0.43311,740",1000
91,"7.400830.686838,727",1000
91,"7.40083-0.70342,745",1000
91,"7.40083-0.810942,738",1000
91,"7.400830.823581,743",1000
91,"7.40083-0.969182,739",1000
91,"7.40083-0.996529,746",1000
92,"7.40083-0.0941325,13829",1000
92,"7.400830.445154,360",1000
92,"7.400830.610489,921",1000
92,"7.40083-0.61345,3103",1000
92,"7.400830.635475,3957",1000
92,"7.40083-0.68157,21695",1000
92,"7.400830.803803,18025",1000
92,"7.40083-0.835105,20611",1000
92,"7.40083-0.893527,21337",1000
92,"7.400830.924673,3100",1000
93,,
94,"7.40083-0.149333,4105",1000
94,"7.400830.622755,3425",1000
94,"7.40083-0.999308,710",1000
95,"7.40083-0.217262,12495",1000
95,"7.400830.993371,12576",1000
96,"7.400830.149506,12783",1000
97,"7.40083-0.348628,5317",1000
97,"7.400830.631434,5323",1000
98,,
99,,
100,"7.40083-0.198701,12646",1000
100,"7.400830.813126,2920",1000
101,"7.400830.010706,8027",1000
101,"7.400830.729704,11806",1000
101,"7.40083-0.965226,3607",1000
102,"7.400830.149246,12549",1000
103,,
104,"7.400830.259359,6061",1000
104,"7.400830.298643,4731",1000
104,"7.400830.918456,1317",1000
104,"7.40083-0.993756,17073",1000
105,"1.316070.97129,13568",1
105,"1.565080.805817,13569",2
105,"7.40083-0.866924,18115",1000
105,"7.40083-0.938634,18116",1000
106,"7.400830.999988,541",1000
108,"7.400830.47705,13095",1000
109,"7.400830.286739,11758",1000
109,"7.400830.47705,13095",1000
111,,
112,"7.40083-0.80494,12753",1000
113,"7.40083-0.788744,14953",1000
113,"7.40083-0.80494,12753",1000
114,,
115,,1000
115,"7.400830.00452675,5996",1000
115,"7.400830.0475964,780",1000
115,"7.40083-0.111795,4037",1000
115,"7.400830.140548,791",1000
115,"7.40083-0.148127,14048",1000
115,"7.400830.174073,9670",1000
115,"7.400830.18888,9249",1000
115,"7.400830.211566,787",1000
115,"7.400830.301798,784",1000
115,"7.40083-0.362622,14045",1000
115,"7.40083-0.368858,21496",1000
115,"7.400830.454793,777",1000
115,"7.400830.481939,14044",1000
115,"7.40083-0.490005,14836",1000
115,"7.40083-0.500591,5993",1000
115,"7.400830.519606,14691",1000
115,"7.40083-0.537415,783",1000
115,"7.400830.566016,5781",1000
115,"7.40083-0.610765,1394",1000
115,"7.40083-0.617018,9099",1000
115,"7.400830.618456,5968",1000
115,"7.400830.619754,14051",1000
115,"7.400830.630152,14696",1000
115,"7.40083-0.63184,9250",1000
115,"7.40083-0.640169,9667",1000
115,"7.40083-0.643439,9669",1000
115,"7.400830.652125,22326",1000
115,"7.40083-0.656078,15131",1000
115,"7.400830.664575,5970",1000
115,"7.40083-0.669051,790",1000
115,"7.40083-0.735451,781",1000
115,"7.400830.796546,779",1000
115,"7.40083-0.833811,4038",1000
115,"7.40083-0.851018,840",1000
115,"7.40083-0.853477,14047",1000
115,"7.400830.85825,14833",1000
115,"7.400830.86688,9671",1000
115,"7.400830.868998,9665",1000
115,"7.40083-0.875343,14694",1000
115,"7.40083-0.882483,5966",1000
115,"7.400830.885293,786",1000
115,"7.40083-0.932583,14693",1000
115,"7.400830.944411,14834",1000
115,"7.40083-0.947404,14046",1000
115,"7.40083-0.958494,4039",1000
115,"7.400830.974859,778",1000
115,"7.400830.975914,3985",1000
115,"7.400830.981244,14043",1000
115,"7.40083-0.982981,14837",1000
115,"7.400830.983552,5998",1000
115,"7.40083-0.985147,5994",1000
115,"7.40083-0.986016,1084",1000
115,"7.40083-0.991629,782",1000
115,"7.400830.999596,14050",1000
115,"7.40083-0.999998,9668",1000
116,"7.40083-0.373547,927",1000
118,"7.400830.0109686,17305",1000
118,"7.40083-0.0235882,14591",1000
118,"7.400830.0273302,16773",1000
118,"7.40083-0.0857218,11237",1000
118,"7.400830.105478,1172",1000
118,"7.400830.145286,3972",1000
118,"7.400830.147525,974",1000
118,"7.400830.363189,971",1000
118,"7.400830.374919,1743",1000
118,"7.40083-0.443828,1176",1000
118,"7.40083-0.481406,970",1000
118,"7.400830.547725,1182",1000
118,"7.400830.552377,2131",1000
118,"7.40083-0.609317,1737",1000
118,"7.40083-0.615441,4658",1000
118,"7.40083-0.663794,975",1000
118,"7.40083-0.687091,1588",1000
118,"7.40083-0.694893,1171",1000
118,"7.40083-0.719868,1552",1000
118,"7.400830.723243,2129",1000
118,"7.400830.830286,1173",1000
118,"7.400830.887027,1396",1000
118,"7.400830.90818,6745",1000
118,"7.400830.957219,1591",1000
118,"7.40083-0.960529,11084",1000
118,"7.40083-0.972051,1177",1000
118,"7.400830.97663,7932",1000
118,"7.40083-0.99193,10660",1000
118,"7.400830.993139,1181",1000
118,"7.40083-0.996806,3751",1000
118,"7.40083-0.997084,10955",1000
118,"7.40083-0.997451,1170",1000
118,"7.40083-0.998802,14262",1000
119,"1.56508-0.991774,717",2
119,,1000
119,"7.400830.00844276,11025",1000
119,"7.400830.0405526,985",1000
119,"7.400830.0512475,7042",1000
119,"7.400830.0545504,10989",1000
119,"7.40083-0.0775668,10971",1000
119,"7.40083-0.0825132,1154",1000
119,"7.400830.0936988,7700",1000
119,"7.40083-0.0977712,7567",1000
119,"7.400830.100542,10953",1000
119,"7.40083-0.110757,10982",1000
119,"7.40083-0.123464,10935",1000
119,"7.400830.137876,8336",1000
119,"7.40083-0.156474,11018",1000
119,"7.400830.1715,8987",1000
119,"7.400830.173128,11032",1000
119,"7.400830.179213,11036",1000
119,"7.40083-0.195799,11014",1000
119,"7.400830.218366,10996",1000
119,"7.40083-0.228379,10939",1000
119,"7.40083-0.250015,7143",1000
119,"7.40083-0.253469,7563",1000
119,"7.400830.263139,10960",1000
119,"7.40083-0.278725,7711",1000
119,"7.40083-0.285321,10942",1000
119,"7.400830.295152,10993",1000
119,"7.40083-0.29565,10525",1000
119,"7.400830.338902,11029",1000
119,"7.40083-0.354739,11021",1000
119,"7.400830.372255,8333",1000
119,"7.400830.37621,11003",1000
119,"7.40083-0.384583,989",1000
119,"7.400830.391883,11482",1000
119,"7.40083-0.394443,7038",1000
119,"7.400830.406886,10950",1000
119,"7.400830.413157,7703",1000
119,"7.40083-0.427847,10968",1000
119,"7.40083-0.439376,10949",1000
119,"7.400830.459979,10931",1000
119,"7.40083-0.469076,11004",1000
119,"7.40083-0.472837,8332",1000
119,"7.400830.489321,11022",1000
119,"7.40083-0.503977,11028",1000
119,"7.40083-0.505931,8030",1000
119,"7.400830.522802,23582",1000
119,"7.40083-0.543274,10992",1000
119,"7.400830.55187,10943",1000
119,"7.400830.562494,10974",1000
119,"7.400830.579147,7564",1000
119,"7.400830.582052,7142",1000
119,"7.40083-0.59493,13803",1000
119,"7.400830.600026,10938",1000
119,"7.400830.608626,10521",1000
119,"7.40083-0.62112,10465",1000
119,"7.400830.626359,11015",1000
119,"7.40083-0.638226,18663",1000
119,"7.40083-0.64244,8035",1000
119,"7.400830.64902,13898",1000
119,"7.400830.656996,11017",1000
119,"7.400830.681761,10936",1000
119,"7.400830.691065,10981",1000
119,"7.400830.697892,7140",1000
119,"7.400830.700443,7566",1000
119,"7.400830.714774,10972",1000
119,"7.400830.723664,10945",1000
119,"7.400830.746267,11008",1000
119,"7.400830.749098,8328",1000
119,"7.40083-0.750482,13873",1000
119,"7.40083-0.761422,11026",1000
119,"7.400830.769543,8312",1000
119,"7.400830.772259,11024",1000
119,"7.40083-0.784067,8330",1000
119,"7.400830.792264,986",1000
119,"7.400830.800736,10988",1000
119,"7.40083-0.81089,7706",1000
119,"7.400830.820259,10965",1000
119,"7.400830.82363,7701",1000
119,"7.40083-0.825944,7568",1000
119,"7.40083-0.82795,7138",1000
119,"7.40083-0.84024,10934",1000
119,"7.400830.845766,11001",1000
119,"7.400830.848033,8335",1000
119,"7.40083-0.857847,11019",1000
119,"7.40083-0.863211,13896",1000
119,"7.400830.866402,11031",1000
119,"7.40083-0.877689,11013",1000
119,"7.400830.879477,8831",1000
119,"7.400830.888509,10995",1000
119,"7.40083-0.893176,10940",1000
119,"7.40083-0.902975,7144",1000
119,"7.400830.903311,10958",1000
119,"7.40083-0.904502,7562",1000
119,"7.400830.908726,10959",1000
119,"7.40083-0.909052,7145",1000
119,"7.40083-0.918111,10941",1000
119,"7.400830.921628,7393",1000
119,"7.400830.922134,10994",1000
119,"7.40083-0.922335,10524",1000
119,"7.40083-0.930812,11012",1000
119,"7.400830.938995,11030",1000
119,"7.40083-0.944668,11020",1000
119,"7.400830.950669,8334",1000
119,"7.40083-0.951181,24406",1000
119,"7.400830.951983,11002",1000
119,"7.40083-0.955077,10933",1000
119,"7.40083-0.960771,23342",1000
119,"7.400830.963522,7702",1000
119,"7.40083-0.963662,6871",1000
119,"7.40083-0.966466,1156",1000
119,"7.40083-0.966489,7288",1000
119,"7.40083-0.967729,10969",1000
119,"7.40083-0.969203,7705",1000
119,"7.40083-0.96946,760",1000
119,"7.40083-0.970874,10948",1000
119,"7.400830.973284,10987",1000
119,"7.400830.976141,10930",1000
119,"7.400830.976406,987",1000
119,"7.40083-0.978321,11005",1000
119,"7.40083-0.979195,8331",1000
119,"7.400830.982837,11023",1000
119,"7.40083-0.985812,11027",1000
119,"7.40083-0.986189,8029",1000
119,"7.40083-0.988479,13874",1000
119,"7.40083-0.989772,8877",1000
119,"7.400830.99244,10527",1000
119,"7.40083-0.992504,10991",1000
119,"7.400830.993707,10944",1000
119,"7.400830.995059,10973",1000
119,"7.400830.996868,7565",1000
119,"7.40083-0.997084,10955",1000
119,"7.400830.998307,14618",1000
119,"7.400830.998579,10937",1000
119,"7.400830.9998,11016",1000
119,"7.40083-0.999989,8985",1000
119,"7.40083-0.999995,11034",1000
120,"7.40083-0.00357014,21385",1000
120,"7.400830.0888444,4019",1000
120,"7.400830.100196,8638",1000
120,"7.40083-0.128386,1190",1000
120,"7.400830.195288,10504",1000
120,"7.400830.461061,988",1000
120,"7.400830.475903,4609",1000
120,"7.400830.527986,1115",1000
120,"7.40083-0.671247,2422",1000
120,"7.40083-0.807053,8632",1000
120,"7.400830.833137,5905",1000
120,"7.40083-0.849873,4606",1000
120,"7.40083-0.949582,4607",1000
120,"7.40083-0.990964,21351",1000
120,"7.400830.993746,8629",1000
121,"7.40083-0.0343774,15008",1000
121,"7.40083-0.0635881,1003",1000
121,"7.40083-0.0896249,7833",1000
121,"7.40083-0.130889,6571",1000
121,"7.400830.136928,7053",1000
121,"7.40083-0.232529,8397",1000
121,"7.40083-0.281232,8394",1000
121,"7.40083-0.354413,8706",1000
121,"7.400830.412523,3073",1000
121,"7.40083-0.466536,15011",1000
121,"7.400830.468306,1254",1000
121,"7.400830.483312,6416",1000
121,"7.400830.489625,8707",1000
121,"7.400830.581203,197",1000
121,"7.40083-0.625476,9516",1000
121,"7.40083-0.656405,14831",1000
121,"7.40083-0.677995,18014",1000
121,"7.400830.69976,7823",1000
121,"7.400830.70626,7832",1000
121,"7.40083-0.784013,114",1000
121,"7.40083-0.788478,15009",1000
121,"7.40083-0.844275,6570",1000
121,"7.400830.894308,3179",1000
121,"7.40083-0.895085,8396",1000
121,"7.40083-0.907961,7828",1000
121,"7.40083-0.916413,8395",1000
121,"7.40083-0.927692,14054",1000
121,"7.400830.943751,7500",1000
121,"7.40083-0.946902,6418",1000
121,"7.400830.95299,14949",1000
121,"7.400830.960311,7270",1000
121,"7.40083-0.977721,15010",1000
121,"7.400830.996187,7831",1000
121,"7.400830.996943,7824",1000
121,"7.40083-0.998946,15017",1000
122,"7.400830.00313455,15256",1000
122,"7.400830.0123607,8045",1000
122,"7.40083-0.0137528,1215",1000
122,"7.400830.0335943,11194",1000
122,"7.40083-0.0556804,9490",1000
122,"7.400830.101755,1010",1000
122,"7.400830.108679,11219",1000
122,"7.40083-0.131579,11201",1000
122,"7.400830.167898,15249",1000
122,"7.40083-0.177156,11165",1000
122,"7.400830.192043,14451",1000
122,"7.400830.197849,11187",1000
122,"7.40083-0.220406,11205",1000
122,"7.40083-0.250015,7143",1000
122,"7.40083-0.293154,11208",1000
122,"7.40083-0.302213,6913",1000
122,"7.400830.313228,11144",1000
122,"7.400830.315128,11190",1000
122,"7.400830.343891,15252",1000
122,"7.400830.349689,6816",1000
122,"7.40083-0.3584,8049",1000
122,"7.400830.359699,1211",1000
122,"7.40083-0.378146,11198",1000
122,"7.40083-0.390201,14613",1000
122,"7.400830.399398,11216",1000
122,"7.40083-0.446712,11215",1000
122,"7.40083-0.448735,8217",1000
122,"7.400830.474678,13869",1000
122,"7.40083-0.499385,15253",1000
122,"7.40083-0.525544,11191",1000
122,"7.40083-0.527245,11143",1000
122,"7.400830.527911,7329",1000
122,"7.400830.537047,6912",1000
122,"7.400830.545028,11209",1000
122,"7.400830.546704,11125",1000
122,"7.40083-0.588052,11222",1000
122,"7.400830.60496,11130",1000
122,"7.40083-0.624728,11186",1000
122,"7.400830.62534,7372",1000
122,"7.400830.634534,13900",1000
122,"7.40083-0.648224,15248",1000
122,"7.400830.64902,13898",1000
122,"7.400830.675752,11202",1000
122,"7.40083-0.69094,8222",1000
122,"7.40083-0.692574,11220",1000
122,"7.40083-0.694016,11114",1000
122,"7.40083-0.699635,9065",1000
122,"7.40083-0.713311,11229",1000
122,"7.400830.724565,7442",1000
122,"7.40083-0.744874,11193",1000
122,"7.400830.757911,7228",1000
122,"7.400830.757968,1216",1000
122,"7.40083-0.764852,15255",1000
122,"7.400830.774742,8046",1000
122,"7.40083-0.775622,1214",1000
122,"7.400830.795967,14610",1000
122,"7.40083-0.80318,11121",1000
122,"7.40083-0.807207,2127",1000
122,"7.400830.832076,11218",1000
122,"7.40083-0.8409,991",1000
122,"7.40083-0.855827,8051",1000
122,"7.40083-0.868438,11164",1000
122,"7.40083-0.869042,1221",1000
122,"7.400830.872082,15244",1000
122,"7.400830.875848,14452",1000
122,"7.40083-0.889466,11206",1000
122,"7.400830.899771,11224",1000
122,"7.40083-0.902975,7144",1000
122,"7.400830.908034,9060",1000
122,"7.40083-0.909052,7145",1000
122,"7.40083-0.920543,11127",1000
122,"7.40083-0.921323,11207",1000
122,"7.400830.929309,11145",1000
122,"7.400830.930046,11189",1000
122,"7.40083-0.934609,13903",1000
122,"7.40083-0.937124,7224",1000
122,"7.400830.940807,15251",1000
122,"7.400830.942884,6817",1000
122,"7.400830.946397,1210",1000
122,"7.40083-0.9498,9237",1000
122,"7.40083-0.958469,23608",1000
122,"7.400830.961324,1008",1000
122,"7.40083-0.965634,11235",1000
122,"7.40083-0.970728,2126",1000
122,"7.40083-0.972801,11214",1000
122,"7.400830.977885,11196",1000
122,"7.400830.982107,8047",1000
122,"7.40083-0.984907,15254",1000
122,"7.400830.986689,1217",1000
122,"7.400830.986703,7227",1000
122,"7.40083-0.989722,11192",1000
122,"7.40083-0.991505,14607",1000
122,"7.400830.993381,15071",1000
122,"7.40083-0.996957,9064",1000
122,"7.40083-0.997675,11221",1000
122,"7.400830.998307,14618",1000
122,"7.400830.998889,11131",1000
122,"7.400830.998982,11203",1000
122,"7.400830.999352,9233",1000
122,"7.400830.999774,7371",1000
122,"7.400830.999955,13899",1000
123,"7.400830.0410753,15558",1000
123,"7.400830.929725,23447",1000
123,"7.40083-0.997176,1012",1000
124,"7.40083-0.0488995,18484",1000
124,"7.400830.513719,3962",1000
124,"7.400830.561918,6344",1000
124,"7.40083-0.749848,6829",1000
124,"7.40083-0.811858,8366",1000
124,"7.400830.819561,1022",1000
124,"7.400830.822691,8371",1000
124,"7.400830.825108,8384",1000
124,"7.400830.96282,8385",1000
124,"7.40083-0.99675,8381",1000
125,"7.400830.0595047,1136",1000
125,"7.40083-0.168068,3954",1000
125,"7.40083-0.2108,4601",1000
125,"7.400830.256751,3066",1000
125,"7.400830.257172,3063",1000
125,"7.40083-0.399317,2772",1000
125,"7.400830.405213,22010",1000
125,"7.400830.628866,1376",1000
125,"7.400830.654565,1374",1000
125,"7.40083-0.65542,2873",1000
125,"7.40083-0.714956,213",1000
125,"7.40083-0.758535,22617",1000
125,"7.400830.769153,14705",1000
125,"7.40083-0.841983,12766",1000
125,"7.40083-0.863826,3953",1000
125,"7.400830.868611,22612",1000
125,"7.40083-0.940748,3952",1000
125,"7.40083-0.957821,20610",1000
125,"7.40083-0.965995,1975",1000
125,"7.400830.976198,14402",1000
125,"7.40083-0.993098,1134",1000
125,"7.400830.994734,1418",1000
125,"7.400830.999966,3956",1000
126,"7.40083-0.268258,1150",1000
126,"7.400830.342256,3677",1000
126,"7.40083-0.435855,6072",1000
126,"7.400830.464379,1194",1000
126,"7.40083-0.691191,5907",1000
126,"7.40083-0.812467,1421",1000
126,"7.40083-0.869558,8166",1000
126,"7.40083-0.90102,1148",1000
126,"7.40083-0.910929,1149",1000
126,"7.400830.995539,1152",1000
127,"7.40083-0.0825132,1154",1000
127,"7.400830.134426,21277",1000
127,"7.400830.250774,10957",1000
127,"7.40083-0.273036,10975",1000
127,"7.400830.333079,11039",1000
127,"7.40083-0.360512,11047",1000
127,"7.40083-0.384583,989",1000
127,"7.400830.41854,10967",1000
127,"7.400830.483921,11046",1000
127,"7.40083-0.509306,11040",1000
127,"7.40083-0.581415,10956",1000
127,"7.400830.711295,1153",1000
127,"7.40083-0.730715,10990",1000
127,"7.40083-0.81721,1155",1000
127,"7.400830.869472,11037",1000
127,"7.400830.936851,11038",1000
127,"7.40083-0.946678,11048",1000
127,"7.400830.965089,10966",1000
127,"7.400830.981678,11045",1000
128,"7.400830.0070506,1765",1000
128,"7.400830.018279,4781",1000
128,"7.400830.102362,22007",1000
128,"7.400830.114907,16798",1000
128,"7.400830.209353,3785",1000
128,"7.400830.257172,3063",1000
128,"7.400830.347485,4626",1000
128,"7.400830.420119,22542",1000
128,"7.400830.497271,4633",1000
128,"7.40083-0.51715,4615",1000
128,"7.40083-0.585445,1169",1000
128,"7.40083-0.651136,4622",1000
128,"7.40083-0.68804,16799",1000
128,"7.400830.708537,15868",1000
128,"7.400830.72666,21837",1000
128,"7.40083-0.755008,4780",1000
128,"7.400830.766421,4631",1000
128,"7.40083-0.767314,4629",1000
128,"7.400830.769153,14705",1000
128,"7.40083-0.798228,16792",1000
128,"7.400830.87395,4618",1000
128,"7.400830.884238,3784",1000
128,"7.400830.905945,3065",1000
128,"7.400830.906129,3064",1000
128,"7.400830.937458,22613",1000
128,"7.40083-0.94421,1760",1000
128,"7.40083-0.954715,990",1000
128,"7.40083-0.974234,16793",1000
128,"7.40083-0.984237,4628",1000
128,"7.40083-0.986548,22616",1000
128,"7.400830.996636,18450",1000
128,"7.40083-0.998083,16800",1000
128,"7.40083-0.998556,17066",1000
128,"7.40083-0.999925,4621",1000
128,"7.40083-0.999999,22609",1000
129,"1.56508-0.85972,4757",2
129,"1.73205-0.999428,3787",3
129,"7.400830.00356804,14706",1000
129,"7.40083-0.0609817,320",1000
129,"7.400830.142702,4655",1000
129,"7.400830.264315,1017",1000
129,"7.400830.384904,1326",1000
129,"7.40083-0.460752,1327",1000
129,"7.400830.563718,24301",1000
129,"7.40083-0.569956,1018",1000
129,"7.400830.577584,2251",1000
129,"7.400830.615646,15417",1000
129,"7.40083-0.708844,21997",1000
129,"7.400830.846786,16314",1000
129,"7.400830.850606,4654",1000
129,"7.40083-0.892627,997",1000
129,"7.400830.909234,1016",1000
129,"7.40083-0.971784,322",1000
129,"7.40083-0.994814,5232",1000
129,"7.400830.999821,4071",1000
130,"7.400830.0531602,1729",1000
130,"7.400830.299142,19304",1000
130,"7.40083-0.589038,1279",1000
130,"7.400830.877564,254",1000
131,"7.400830.142358,2340",1000
132,,
133,"7.400830.0126212,2714",1000
133,"7.40083-0.716233,2918",1000
133,"7.40083-0.799484,2902",1000
133,"7.40083-0.806642,13262",1000
133,"7.40083-0.986576,3413",1000
134,"7.40083-0.0301134,1747",1000
134,"7.40083-0.92294,2896",1000
134,"7.400830.985385,3266",1000
136,"7.400830.438595,12884",1000
137,"7.40083-0.10089,22823",1000
137,"7.40083-0.297644,24415",1000
137,"7.400830.397802,22791",1000
137,"7.400830.461294,24344",1000
137,"7.400830.541081,24416",1000
137,"7.40083-0.591847,24429",1000
137,"7.40083-0.673181,1739",1000
137,"7.40083-0.67761,3441",1000
137,"7.40083-0.74412,23399",1000
137,"7.40083-0.84264,22709",1000
137,"7.40083-0.918697,24334",1000
137,"7.40083-0.959628,12616",1000
137,"7.40083-0.982563,11839",1000
137,"7.40083-0.986059,24248",1000
138,"7.400830.438595,12884",1000
138,"7.40083-0.799484,2902",1000
139,"7.400830.202966,12553",1000
139,"7.400830.438595,12884",1000
140,"7.400830.438595,12884",1000
140,"7.40083-0.67761,3441",1000
141,,
142,"7.400830.0224569,13092",1000
142,"7.40083-0.200322,3426",1000
142,"7.40083-0.252795,2933",1000
142,"7.40083-0.298726,13175",1000
142,"7.400830.438595,12884",1000
142,"7.40083-0.799484,2902",1000
142,"7.400830.999987,2856",1000
143,"7.40083-0.277219,83",1000
143,"7.400830.616058,844",1000
143,"7.400830.800163,4401",1000
143,"7.400830.999992,12799",1000
144,"7.40083-0.474524,3019",1000
145,"7.40083-0.474524,3019",1000
145,"7.400830.913427,12475",1000
146,"7.40083-0.474524,3019",1000
146,"7.400830.913427,12475",1000
147,"7.40083-0.474524,3019",1000
147,"7.400830.913427,12475",1000
148,"7.40083-0.474524,3019",1000
148,"7.400830.913427,12475",1000
149,"7.40083-0.0582875,8807",1000
150,"7.40083-0.901548,11091",1000
150,"7.40083-0.980958,13227",1000
151,"7.40083-0.980958,13227",1000
152,"7.400830.209353,3785",1000
152,"7.40083-0.667691,2341",1000
152,"7.40083-0.755065,3664",1000
152,"7.40083-0.92294,2896",1000
152,"7.40083-0.952143,3571",1000
152,"7.40083-0.986576,3413",1000
153,"7.400830.209353,3785",1000
153,"7.40083-0.667691,2341",1000
153,"7.400830.73857,15221",1000
153,"7.40083-0.755065,3664",1000
153,"7.40083-0.92294,2896",1000
153,"7.40083-0.952143,3571",1000
153,"7.40083-0.986576,3413",1000
153,"7.400830.991023,15222",1000
154,"7.400830.209353,3785",1000
154,"7.40083-0.667691,2341",1000
154,"7.40083-0.92294,2896",1000
154,"7.40083-0.952143,3571",1000
154,"7.40083-0.986576,3413",1000
154,"7.400830.990741,1332",1000
154,"7.400830.991023,15222",1000
155,"7.400830.209353,3785",1000
155,"7.40083-0.667691,2341",1000
155,"7.40083-0.755065,3664",1000
155,"7.40083-0.92294,2896",1000
155,"7.40083-0.952143,3571",1000
155,"7.40083-0.986576,3413",1000
155,"7.400830.991023,15222",1000
156,"7.400830.209353,3785",1000
156,"7.40083-0.667691,2341",1000
156,"7.40083-0.755065,3664",1000
156,"7.40083-0.884522,16858",1000
156,"7.40083-0.92294,2896",1000
156,"7.40083-0.952143,3571",1000
156,"7.400830.976292,15560",1000
156,"7.40083-0.986576,3413",1000
156,"7.400830.991023,15222",1000
157,"7.400830.209353,3785",1000
157,"7.40083-0.667691,2341",1000
157,"7.40083-0.755065,3664",1000
157,"7.40083-0.884522,16858",1000
157,"7.40083-0.92294,2896",1000
157,"7.40083-0.952143,3571",1000
157,"7.400830.976292,15560",1000
157,"7.40083-0.986576,3413",1000
157,"7.400830.990741,1332",1000
157,"7.400830.991023,15222",1000
158,"7.400830.209353,3785",1000
158,"7.40083-0.667691,2341",1000
158,"7.40083-0.884522,16858",1000
158,"7.40083-0.92294,2896",1000
158,"7.40083-0.952143,3571",1000
158,"7.400830.976292,15560",1000
158,"7.40083-0.986576,3413",1000
158,"7.400830.991023,15222",1000
159,,
160,,
161,"7.400830.209353,3785",1000
161,"7.40083-0.51715,4615",1000
161,"7.40083-0.755065,3664",1000
161,"7.40083-0.92294,2896",1000
161,"7.40083-0.952143,3571",1000
161,"7.40083-0.986576,3413",1000
161,"7.400830.990741,1332",1000
161,"7.40083-0.996456,13004",1000
162,"7.40083-0.667691,2341",1000
162,"7.40083-0.92294,2896",1000
162,"7.40083-0.952143,3571",1000
162,"7.40083-0.986576,3413",1000
163,"7.40083-0.92294,2896",1000
163,"7.40083-0.952143,3571",1000
163,"7.40083-0.986576,3413",1000
164,"7.40083-0.667691,2341",1000
164,"7.40083-0.92294,2896",1000
164,"7.40083-0.952143,3571",1000
164,"7.40083-0.986576,3413",1000
165,"7.40083-0.785954,20949",1000
165,"7.40083-0.986576,3413",1000
166,"7.40083-0.165923,1492",1000
166,"7.400830.254311,4695",1000
166,"7.400830.653313,14698",1000
166,"7.400830.909704,483",1000
166,"7.40083-0.942739,688",1000
166,"7.400830.983268,13626",1000
166,"7.400830.99963,4107",1000
166,"7.400830.999886,14697",1000
167,"7.40083-0.165923,1492",1000
167,"7.400830.653313,14698",1000
167,"7.400830.909704,483",1000
167,"7.400830.983268,13626",1000
167,"7.400830.99963,4107",1000
167,"7.400830.999886,14697",1000
168,,
169,"7.40083-0.128126,24142",1000
169,"7.400830.134426,21277",1000
169,"7.40083-0.360512,11047",1000
169,"7.40083-0.384583,989",1000
169,"7.400830.653313,14698",1000
169,"7.400830.983268,13626",1000
169,"7.400830.999886,14697",1000
170,,
171,"7.400830.254311,4695",1000
171,"7.400830.653313,14698",1000
171,"7.400830.983268,13626",1000
171,"7.400830.999886,14697",1000
172,"7.40083-0.160427,2441",1000
172,"7.40083-0.65634,12816",1000
172,"7.40083-0.730477,13305",1000
172,"7.40083-0.936118,2852",1000
172,"7.400830.987166,2849",1000
172,"7.40083-0.996375,2385",1000
173,"7.400830.0577674,12711",1000
173,"7.400830.142358,2340",1000
173,"7.40083-0.332012,12538",1000
173,"7.400830.380159,5752",1000
173,"7.40083-0.936118,2852",1000
173,"7.400830.999977,13216",1000
174,"7.40083-0.730477,13305",1000
174,"7.400830.998184,728",1000
175,"7.400830.859141,3258",1000
175,"7.40083-0.940275,13212",1000
175,"7.400830.999422,13101",1000
176,"7.400830.0126212,2714",1000
176,"7.40083-0.667691,2341",1000
176,"7.40083-0.672473,13650",1000
176,"7.400830.859141,3258",1000
176,"7.400830.884279,4660",1000
176,"7.400830.915013,4546",1000
