MemberID,PhotoID,MemberPhotoRank,RandomValue
192,12074,1000,"0.562533,12074"
192,23940,1000,"-0.605835,23940"
192,664,1000,"0.641424,664"
192,460,1000,"0.770639,460"
192,4741,1000,"-0.842781,4741"
192,11809,1000,"-0.893281,11809"
192,1642,1000,"-0.894504,1642"
192,21695,1000,"0.997197,21695"
193,7802,2,"0.897278,7802"
193,7271,2,"-0.904062,7271"
193,,1000,
193,21340,1000,"-0.15952,21340"
193,635,1000,"0.615925,635"
193,21346,1000,"-0.966902,21346"
194,8247,1000,"0.11802,8247"
194,9479,1000,"-0.297848,9479"
194,5093,1000,"0.480319,5093"
194,5910,1000,"-0.489087,5910"
194,15452,1000,"-0.493274,15452"
194,10504,1000,"-0.506575,10504"
194,23076,1000,"0.761432,23076"
194,629,1000,"-0.84418,629"
194,15450,1000,"-0.878182,15450"
194,3857,1000,"-0.9744,3857"
194,8387,1000,"0.97638,8387"
194,9223,1000,"0.979056,9223"
194,9483,1000,"-0.987862,9483"
194,989,1000,"-0.988715,989"
194,9596,1000,"-0.989255,9596"
194,23661,1000,"0.999542,23661"
195,6498,2,"-0.621244,6498"
195,2982,1000,"-0.0896715,2982"
195,21339,1000,"0.117621,21339"
195,22694,1000,"0.28127,22694"
195,8686,1000,"0.313083,8686"
195,13784,1000,"0.540506,13784"
195,11039,1000,"-0.562002,11039"
195,9684,1000,"-0.691835,9684"
195,658,1000,"0.700892,658"
195,22692,1000,"0.74552,22692"
195,9685,1000,"-0.863479,9685"
195,9335,1000,"0.889803,9335"
195,8683,1000,"0.913877,8683"
195,6932,1000,"-0.91556,6932"
195,6658,1000,"-0.926063,6658"
195,6265,1000,"0.962166,6265"
195,6931,1000,"-0.990794,6931"
195,22701,1000,"-0.995882,22701"
196,13794,1000,"-0.208884,13794"
196,1874,1000,"-0.340266,1874"
196,15599,1000,"0.458253,15599"
196,6294,1000,"-0.467834,6294"
196,6471,1000,"0.527074,6471"
196,13784,1000,"0.540506,13784"
196,652,1000,"-0.778295,652"
196,14463,1000,"0.786163,14463"
196,11959,1000,"0.917951,11959"
196,1227,1000,"0.934322,1227"
196,21378,1000,"0.964404,21378"
196,14308,1000,"0.977872,14308"
196,7190,1000,"0.995656,7190"
197,24295,1,"0.914823,24295"
197,11039,1000,"-0.562002,11039"
197,671,1000,"-0.949091,671"
197,21367,1000,"-0.982916,21367"
198,644,1000,"-0.0248535,644"
198,7953,1000,"0.0386436,7953"
198,7060,1000,"0.117497,7060"
198,5108,1000,"0.504559,5108"
198,11086,1000,"-0.891696,11086"
198,8717,1000,"-0.901036,8717"
198,8716,1000,"-0.985492,8716"
199,682,3,"0.919903,682"
199,15715,1000,"-0.359291,15715"
199,8690,1000,"-0.713133,8690"
199,8684,1000,"0.767309,8684"
199,1642,1000,"-0.894504,1642"
201,12548,2,"0.663509,12548"
201,6191,1000,"0.116727,6191"
201,9048,1000,"0.176698,9048"
201,7400,1000,"-0.186942,7400"
201,6180,1000,"-0.198179,6180"
201,2904,1000,"-0.208116,2904"
201,2928,1000,"-0.565332,2928"
201,10457,1000,"-0.860108,10457"
201,10366,1000,"-0.935521,10366"
201,6457,1000,"-0.965393,6457"
201,311,1000,"-0.995497,311"
201,3304,1000,"0.997009,3304"
202,601,2,"-0.591548,601"
202,1164,1000,"-0.122668,1164"
202,361,1000,"-0.136862,361"
202,362,1000,"0.140342,362"
202,146,1000,"0.236029,146"
202,14777,1000,"0.259987,14777"
202,11038,1000,"-0.313337,11038"
202,3775,1000,"0.506467,3775"
202,1166,1000,"-0.628152,1166"
202,4120,1000,"0.792073,4120"
202,2150,1000,"0.846752,2150"
202,1284,1000,"-0.873664,1284"
202,140,1000,"0.944057,140"
202,5124,1000,"-0.964813,5124"
202,14363,1000,"-0.979714,14363"
203,2714,2,"0.70182,2714"
203,555,1000,"-0.395675,555"
203,2770,1000,"-0.600015,2770"
203,4544,1000,"0.689481,4544"
203,2764,1000,"0.854752,2764"
203,4546,1000,"0.967959,4546"
203,717,1000,"-0.995559,717"
203,1169,1000,"-0.998357,1169"
204,5323,2,"-0.589029,5323"
204,12657,2,"0.966938,12657"
204,11488,1000,"0.199192,11488"
204,2010,1000,"-0.222982,2010"
204,555,1000,"-0.395675,555"
204,3628,1000,"-0.471739,3628"
204,11491,1000,"-0.592181,11491"
204,13502,1000,"-0.634212,13502"
204,10458,1000,"-0.687022,10458"
204,3629,1000,"-0.695676,3629"
204,10514,1000,"0.778211,10514"
204,10566,1000,"-0.843064,10566"
204,10499,1000,"-0.939062,10499"
204,1498,1000,"0.945718,1498"
204,10501,1000,"-0.979001,10501"
205,12475,2,"0.821728,12475"
205,12870,3,"-0.756357,12870"
205,1762,1000,"-0.0782606,1762"
205,2497,1000,"-0.120473,2497"
205,15139,1000,"0.39293,15139"
205,555,1000,"-0.395675,555"
205,15034,1000,"0.498811,15034"
205,3019,1000,"-0.699778,3019"
205,5826,1000,"-0.756607,5826"
205,14400,1000,"0.788082,14400"
205,1551,1000,"-0.803451,1551"
205,1495,1000,"0.875997,1495"
205,10137,1000,"-0.881526,10137"
205,2931,1000,"-0.990812,2931"
205,717,1000,"-0.995559,717"
206,6201,2,"0.241208,6201"
206,24378,1000,"-0.0639732,24378"
206,621,1000,"0.088117,621"
206,14301,1000,"-0.164386,14301"
206,6020,1000,"0.308879,6020"
206,14303,1000,"0.38117,14303"
206,1979,1000,"-0.547055,1979"
206,12135,1000,"0.612025,12135"
206,6030,1000,"-0.624599,6030"
206,19518,1000,"-0.67386,19518"
206,18490,1000,"0.674341,18490"
206,1980,1000,"-0.755843,1980"
206,11345,1000,"0.765643,11345"
206,5810,1000,"0.82798,5810"
206,2986,1000,"0.853468,2986"
206,11258,1000,"0.971483,11258"
206,11393,1000,"0.996506,11393"
206,2988,1000,"0.999968,2988"
207,633,1,"0.107156,633"
207,22684,1000,"0.0754156,22684"
207,632,1000,"-0.169909,632"
207,13794,1000,"-0.208884,13794"
207,1210,1000,"-0.342102,1210"
207,24038,1000,"-0.361461,24038"
207,21386,1000,"-0.376837,21386"
207,24004,1000,"0.389802,24004"
207,17384,1000,"0.427099,17384"
207,24026,1000,"0.535777,24026"
207,11039,1000,"-0.562002,11039"
207,21032,1000,"-0.621949,21032"
207,24003,1000,"0.627638,24003"
207,6278,1000,"-0.73193,6278"
207,6284,1000,"0.74959,6284"
207,17378,1000,"0.858182,17378"
207,24012,1000,"-0.968021,24012"
207,6297,1000,"-0.968996,6297"
207,11087,1000,"-0.981697,11087"
207,6287,1000,"0.993852,6287"
208,7493,4,"-0.79469,7493"
208,441,1000,"-0.11918,441"
208,3672,1000,"-0.160541,3672"
208,5354,1000,"-0.172984,5354"
208,11117,1000,"0.293,11117"
208,3206,1000,"-0.587131,3206"
208,2471,1000,"0.735644,2471"
208,10469,1000,"0.744568,10469"
208,276,1000,"0.977243,276"
208,7428,1000,"-0.992709,7428"
208,4784,1000,"-0.99921,4784"
208,3214,1000,"0.999649,3214"
208,288,1000,"-0.999835,288"
209,7439,2,"0.999266,7439"
209,13234,4,"-0.999871,13234"
209,12641,5,"-0.00495008,12641"
209,520,1000,"0.0979647,520"
209,7714,1000,"0.438131,7714"
209,10779,1000,"0.520762,10779"
209,1403,1000,"0.577081,1403"
209,10137,1000,"-0.881526,10137"
209,10781,1000,"0.892988,10781"
209,7440,1000,"0.950353,7440"
209,8027,1000,"0.980538,8027"
210,3431,1,"-0.775262,3431"
210,1681,2,"0.575484,1681"
210,14632,3,"-0.702842,14632"
210,147,1000,"-0.0398109,147"
210,3208,1000,"-0.0712524,3208"
210,1164,1000,"-0.122668,1164"
210,361,1000,"-0.136862,361"
210,362,1000,"0.140342,362"
210,3435,1000,"0.223365,3435"
210,3343,1000,"-0.225138,3343"
210,146,1000,"0.236029,146"
210,1300,1000,"-0.242852,1300"
210,3433,1000,"-0.324925,3433"
210,10154,1000,"0.458601,10154"
210,3775,1000,"0.506467,3775"
210,9333,1000,"0.514749,9333"
210,3432,1000,"-0.572073,3432"
210,15072,1000,"0.581646,15072"
210,1217,1000,"-0.748467,1217"
210,2150,1000,"0.846752,2150"
210,1284,1000,"-0.873664,1284"
210,24329,1000,"-0.902047,24329"
210,140,1000,"0.944057,140"
210,15054,1000,"0.946894,15054"
210,1756,1000,"-0.984528,1756"
210,3429,1000,"-0.991887,3429"
210,3734,1000,"0.992247,3734"
210,10150,1000,"0.999838,10150"
211,12404,2,"0.0689218,12404"
211,147,1000,"-0.0398109,147"
211,1164,1000,"-0.122668,1164"
211,3435,1000,"0.223365,3435"
211,146,1000,"0.236029,146"
211,1300,1000,"-0.242852,1300"
211,5220,1000,"0.257092,5220"
211,12696,1000,"-0.396387,12696"
211,12097,1000,"0.465641,12097"
211,3775,1000,"0.506467,3775"
211,1297,1000,"0.555522,1297"
211,1166,1000,"-0.628152,1166"
211,19574,1000,"0.766806,19574"
211,1759,1000,"-0.79112,1759"
211,2109,1000,"0.823427,2109"
211,2681,1000,"-0.854956,2681"
211,5780,1000,"-0.883969,5780"
211,3735,1000,"0.920004,3735"
211,140,1000,"0.944057,140"
212,9260,3,"-0.790082,9260"
212,6292,1000,"0.069304,6292"
212,362,1000,"0.140342,362"
212,4158,1000,"0.226789,4158"
212,146,1000,"0.236029,146"
212,11343,1000,"0.310617,11343"
212,10154,1000,"0.458601,10154"
212,9672,1000,"0.538313,9672"
212,15072,1000,"0.581646,15072"
212,6290,1000,"0.585549,6290"
212,15056,1000,"0.634404,15056"
212,9673,1000,"0.748988,9673"
212,991,1000,"-0.760594,991"
212,10148,1000,"0.839618,10148"
212,11191,1000,"0.897679,11191"
212,9674,1000,"0.902109,9674"
212,6274,1000,"-0.934925,6274"
212,9234,1000,"-0.958947,9234"
212,24462,1000,"-0.964919,24462"
212,9675,1000,"0.98591,9675"
213,13075,2,"-0.968545,13075"
213,147,1000,"-0.0398109,147"
213,146,1000,"0.236029,146"
213,11768,1000,"-0.766055,11768"
213,21490,1000,"0.859516,21490"
214,6844,2,"-0.476662,6844"
214,8160,2,"0.87061,8160"
214,13794,1000,"-0.208884,13794"
214,17622,1000,"-0.225259,17622"
214,18616,1000,"-0.254315,18616"
214,4642,1000,"0.256963,4642"
214,8169,1000,"-0.405693,8169"
214,4645,1000,"-0.543347,4645"
214,646,1000,"-0.548905,646"
214,11039,1000,"-0.562002,11039"
214,9611,1000,"0.634708,9611"
214,21376,1000,"0.679429,21376"
214,4640,1000,"0.728463,4640"
214,15570,1000,"0.773208,15570"
214,7877,1000,"-0.779766,7877"
214,4617,1000,"0.801119,4617"
214,9644,1000,"-0.804687,9644"
214,8175,1000,"-0.87003,8175"
214,8141,1000,"0.884697,8141"
214,4639,1000,"0.88855,4639"
214,9767,1000,"0.959863,9767"
214,7835,1000,"-0.97809,7835"
214,13777,1000,"-0.98102,13777"
214,3350,1000,"0.988948,3350"
214,6321,1000,"-0.990002,6321"
214,1870,1000,"-0.993824,1870"
215,12679,2,"0.911915,12679"
215,12952,2,"0.995016,12952"
215,10672,3,"0.8043,10672"
215,10674,4,"0.36934,10674"
215,10698,1000,"-0.0128872,10698"
215,11105,1000,"-0.101594,11105"
215,5919,1000,"-0.127314,5919"
215,553,1000,"0.14884,553"
215,396,1000,"-0.17055,396"
215,1221,1000,"0.263499,1221"
215,6302,1000,"-0.416838,6302"
215,11148,1000,"0.48499,11148"
215,10696,1000,"0.516972,10696"
215,10673,1000,"0.610267,10673"
215,5917,1000,"-0.631788,5917"
215,11147,1000,"0.706436,11147"
215,1223,1000,"0.733084,1223"
215,1743,1000,"0.796187,1743"
215,10679,1000,"-0.847997,10679"
215,11301,1000,"0.932785,11301"
215,10682,1000,"-0.962236,10682"
216,6756,1000,"0.162469,6756"
216,6283,1000,"0.539079,6283"
216,11039,1000,"-0.562002,11039"
216,5289,1000,"0.564043,5289"
216,5312,1000,"0.653623,5312"
216,21365,1000,"-0.737587,21365"
216,6074,1000,"-0.843969,6074"
216,1227,1000,"0.934322,1227"
216,639,1000,"0.979029,639"
217,12458,2,"0.582378,12458"
217,12916,3,"-0.88379,12916"
217,13179,3,"0.922433,13179"
217,23972,1000,"0.124873,23972"
217,23971,1000,"-0.152304,23971"
217,507,1000,"0.366803,507"
217,10956,1000,"-0.474371,10956"
217,23969,1000,"-0.651149,23969"
217,23968,1000,"-0.834484,23968"
217,1589,1000,"0.875053,1589"
217,23967,1000,"-0.953696,23967"
217,1588,1000,"0.974312,1588"
217,23977,1000,"0.998482,23977"
218,15125,1000,"0.340995,15125"
218,1878,1000,"0.692678,1878"
218,14818,1000,"-0.784141,14818"
218,602,1000,"-0.790164,602"
218,14814,1000,"-0.903509,14814"
218,14817,1000,"-0.924381,14817"
218,14815,1000,"-0.986449,14815"
219,23915,1000,"0.0184688,23915"
219,23916,1000,"-0.256722,23916"
219,23914,1000,"0.29224,23914"
219,16469,1000,"-0.419317,16469"
219,9284,1000,"-0.496669,9284"
219,23917,1000,"-0.512186,23917"
219,23913,1000,"0.543556,23913"
219,5391,1000,"-0.637323,5391"
219,18484,1000,"0.669049,18484"
219,7148,1000,"0.701724,7148"
219,23918,1000,"-0.728292,23918"
219,23912,1000,"0.753103,23912"
219,7154,1000,"-0.777561,7154"
219,12012,1000,"-0.846823,12012"
219,595,1000,"0.860176,595"
219,10713,1000,"0.863807,10713"
219,14701,1000,"-0.89951,14701"
219,23911,1000,"0.904781,23911"
219,23910,1000,"0.986934,23910"
220,23225,1000,"-0.26625,23225"
220,11430,1000,"-0.582907,11430"
220,5922,1000,"0.649279,5922"
220,5912,1000,"-0.875872,5912"
220,377,1000,"-0.921022,377"
220,3631,1000,"-0.97008,3631"
221,12939,3,"-0.930944,12939"
221,3611,1000,"-0.888848,3611"
221,377,1000,"-0.921022,377"
222,13058,3,"-0.263619,13058"
222,475,1000,"0.149484,475"
222,3930,1000,"-0.339041,3930"
222,4205,1000,"0.669142,4205"
222,12016,1000,"-0.851696,12016"
222,4207,1000,"0.960627,4207"
222,12296,1000,"0.992741,12296"
222,4208,1000,"0.999994,4208"
223,21351,1000,"0.0776209,21351"
223,6279,1000,"-0.516751,6279"
223,14473,1000,"-0.517538,14473"
223,6283,1000,"0.539079,6283"
223,11039,1000,"-0.562002,11039"
223,8459,1000,"0.576971,8459"
223,6521,1000,"-0.705704,6521"
223,5945,1000,"0.730957,5945"
223,6522,1000,"-0.873095,6522"
223,640,1000,"0.885486,640"
223,6525,1000,"-0.947646,6525"
223,8163,1000,"0.949254,8163"
223,14487,1000,"0.962416,14487"
223,13787,1000,"0.986342,13787"
223,11155,1000,"-0.991503,11155"
223,8456,1000,"0.99263,8456"
224,11958,1,"0.991586,11958"
224,554,1000,"-0.128349,554"
224,8630,1000,"-0.182971,8630"
224,11310,1000,"-0.53403,11310"
224,14249,1000,"-0.882753,14249"
224,8638,1000,"0.891574,8638"
225,12486,2,"-0.771968,12486"
225,13530,2,"-0.81401,13530"
225,12533,3,"-0.983011,12533"
225,8463,5,"-0.477125,8463"
225,4609,1000,"-0.0123607,4609"
225,11116,1000,"0.0192632,11116"
225,3219,1000,"0.153213,3219"
225,2362,1000,"-0.273027,2362"
225,1741,1000,"0.356734,1741"
225,13655,1000,"0.678846,13655"
225,291,1000,"-0.685036,291"
225,923,1000,"-0.798856,923"
225,13654,1000,"0.854345,13654"
225,2492,1000,"0.95502,2492"
226,12670,2,"-0.976798,12670"
226,6868,1000,"-0.105471,6868"
226,3751,1000,"0.139441,3751"
226,6869,1000,"0.171579,6869"
226,6870,1000,"0.435443,6870"
226,7401,1000,"-0.449448,7401"
226,11028,1000,"0.628256,11028"
226,5922,1000,"0.649279,5922"
226,1172,1000,"-0.71304,1172"
226,5091,1000,"0.870991,5091"
226,11030,1000,"0.944315,11030"
226,15617,1000,"0.983368,15617"
226,19493,1000,"-0.986892,19493"
226,457,1000,"0.989744,457"
226,1181,1000,"0.990456,1181"
226,8987,1000,"-0.990616,8987"
226,8196,1000,"-0.997379,8196"
226,11031,1000,"0.998365,11031"
226,23130,1000,"-0.999893,23130"
227,12549,3,"0.432623,12549"
227,10472,1000,"0.00559167,10472"
227,3615,1000,"0.0175688,3615"
227,8066,1000,"0.0478746,8066"
227,8065,1000,"-0.228178,8065"
227,10471,1000,"0.279901,10471"
227,8067,1000,"0.320248,8067"
227,7909,1000,"0.360381,7909"
227,8064,1000,"-0.486697,8064"
227,8075,1000,"0.557034,8075"
227,7910,1000,"0.602616,7910"
227,1421,1000,"-0.614898,1421"
227,13655,1000,"0.678846,13655"
227,8063,1000,"-0.707817,8063"
227,8074,1000,"0.763625,8074"
227,523,1000,"0.803063,523"
227,290,1000,"-0.858713,290"
227,8062,1000,"-0.874548,8062"
227,11225,1000,"-0.883785,11225"
227,14275,1000,"-0.896816,14275"
227,8073,1000,"0.911538,8073"
227,1080,1000,"-0.947771,1080"
227,14261,1000,"0.957233,14261"
227,4096,1000,"0.964984,4096"
227,526,1000,"0.980869,526"
227,457,1000,"0.989744,457"
227,8071,1000,"0.991247,8071"
227,10896,1000,"0.995145,10896"
227,1418,1000,"-0.997245,1418"
227,10489,1000,"0.999953,10489"
230,147,1000,"-0.0398109,147"
230,10144,1000,"-0.115558,10144"
230,361,1000,"-0.136862,361"
230,362,1000,"0.140342,362"
230,11409,1000,"-0.178234,11409"
230,15658,1000,"0.221974,15658"
230,10154,1000,"0.458601,10154"
230,15072,1000,"0.581646,15072"
230,1019,1000,"0.596677,1019"
230,15073,1000,"0.782611,15073"
230,1284,1000,"-0.873664,1284"
230,11256,1000,"0.950234,11256"
231,15053,2,"0.998787,15053"
231,10144,1000,"-0.115558,10144"
231,1164,1000,"-0.122668,1164"
231,361,1000,"-0.136862,361"
231,362,1000,"0.140342,362"
231,3435,1000,"0.223365,3435"
231,146,1000,"0.236029,146"
231,3774,1000,"0.250294,3774"
231,22979,1000,"0.419804,22979"
231,10154,1000,"0.458601,10154"
231,15072,1000,"0.581646,15072"
231,11232,1000,"0.759667,11232"
231,1284,1000,"-0.873664,1284"
231,3735,1000,"0.920004,3735"
231,3428,1000,"-0.988677,3428"
232,361,1000,"-0.136862,361"
232,7907,1000,"-0.186425,7907"
232,8697,1000,"-0.390287,8697"
232,10948,1000,"-0.41009,10948"
232,10146,1000,"0.426284,10146"
232,10154,1000,"0.458601,10154"
232,15072,1000,"0.581646,15072"
232,7910,1000,"0.602616,7910"
232,10870,1000,"0.660883,10870"
232,14468,1000,"0.748981,14468"
232,7911,1000,"0.798545,7911"
232,10148,1000,"0.839618,10148"
232,7915,1000,"0.89316,7915"
232,14467,1000,"0.902105,14467"
232,6319,1000,"-0.915248,6319"
233,15058,2,"0.130665,15058"
233,10148,4,"0.839618,10148"
233,361,1000,"-0.136862,361"
233,362,1000,"0.140342,362"
233,22538,1000,"-0.308642,22538"
233,11151,1000,"-0.322098,11151"
233,19070,1000,"0.329729,19070"
233,21462,1000,"-0.452225,21462"
233,10154,1000,"0.458601,10154"
233,6283,1000,"0.539079,6283"
233,15072,1000,"0.581646,15072"
233,21292,1000,"0.582798,21292"
233,16462,1000,"-0.69052,16462"
233,23353,1000,"-0.695868,23353"
233,16463,1000,"-0.86256,16463"
233,10129,1000,"0.911001,10129"
233,9236,1000,"-0.964125,9236"
233,16511,1000,"-0.968445,16511"
233,19075,1000,"0.987901,19075"
234,10144,1000,"-0.115558,10144"
234,361,1000,"-0.136862,361"
234,362,1000,"0.140342,362"
234,11409,1000,"-0.178234,11409"
234,17769,1000,"0.186293,17769"
234,10146,1000,"0.426284,10146"
234,10154,1000,"0.458601,10154"
234,15072,1000,"0.581646,15072"
234,3776,1000,"0.723723,3776"
234,9888,1000,"-0.811969,9888"
234,10148,1000,"0.839618,10148"
234,1284,1000,"-0.873664,1284"
234,10140,1000,"-0.94189,10140"
234,3778,1000,"0.978976,3778"
235,5942,1000,"-0.0145723,5942"
235,19442,1000,"-0.115957,19442"
235,575,1000,"0.309252,575"
235,1899,1000,"0.316545,1899"
235,16469,1000,"-0.419317,16469"
235,14989,1000,"0.453156,14989"
235,5944,1000,"0.515529,5944"
235,5940,1000,"-0.540281,5940"
235,16378,1000,"-0.57036,16378"
235,18461,1000,"0.580906,18461"
235,14982,1000,"0.662835,14982"
235,5945,1000,"0.730957,5945"
235,5640,1000,"-0.732908,5640"
235,9063,1000,"0.752769,9063"
235,10453,1000,"-0.838059,10453"
235,14987,1000,"0.855492,14987"
235,8401,1000,"-0.860771,8401"
235,14825,1000,"0.865116,14825"
235,829,1000,"-0.934785,829"
235,5100,1000,"-0.992182,5100"
235,8422,1000,"-0.995871,8422"
235,2954,1000,"-0.999745,2954"
235,8399,1000,"-0.999754,8399"
236,3366,2,"-0.11375,3366"
236,3840,2,"-0.239693,3840"
236,4349,1000,"0.0613835,4349"
236,22706,1000,"-0.0894045,22706"
236,8246,1000,"-0.159123,8246"
236,3354,1000,"0.304668,3354"
236,9705,1000,"-0.315437,9705"
236,4348,1000,"0.333035,4348"
236,23959,1000,"0.341481,23959"
236,5130,1000,"0.355884,5130"
236,16469,1000,"-0.419317,16469"
236,3210,1000,"0.466106,3210"
236,16378,1000,"-0.57036,16378"
236,6125,1000,"0.574529,6125"
236,1742,1000,"0.599494,1742"
236,15140,1000,"0.63028,15140"
236,4358,1000,"-0.644314,4358"
236,4352,1000,"-0.698196,4352"
236,274,1000,"0.717949,274"
236,11119,1000,"0.753626,11119"
236,23957,1000,"0.786234,23957"
236,22687,1000,"0.789371,22687"
236,24036,1000,"-0.799242,24036"
236,15141,1000,"0.819199,15141"
236,3329,1000,"0.82987,3329"
236,7674,1000,"-0.835422,7674"
236,14490,1000,"0.847647,14490"
236,4353,1000,"-0.867907,4353"
236,5520,1000,"0.905834,5520"
236,11473,1000,"-0.94263,11473"
236,4356,1000,"-0.950959,4356"
236,3215,1000,"0.953972,3215"
236,24012,1000,"-0.968021,24012"
236,14771,1000,"-0.986383,14771"
236,8150,1000,"-0.988204,8150"
236,683,1000,"0.992215,683"
236,21707,1000,"-0.992724,21707"
236,1644,1000,"-0.995704,1644"
236,8422,1000,"-0.995871,8422"
236,8399,1000,"-0.999754,8399"
237,12933,4,"0.454316,12933"
237,519,1000,"-0.179007,519"
237,1684,1000,"-0.219303,1684"
237,11377,1000,"-0.339537,11377"
237,3941,1000,"0.415419,3941"
237,5797,1000,"-0.481007,5797"
237,382,1000,"-0.548361,382"
237,4555,1000,"-0.627444,4555"
237,1370,1000,"-0.75958,1370"
237,12634,1000,"0.931985,12634"
237,5485,1000,"-0.99172,5485"
237,8523,1000,"0.995448,8523"
238,12530,2,"-0.524313,12530"
238,12933,4,"0.454316,12933"
238,19871,1000,"-0.0400787,19871"
238,16470,1000,"-0.153979,16470"
238,19883,1000,"0.233507,19883"
238,19870,1000,"0.235769,19870"
238,19847,1000,"0.343928,19847"
238,4777,1000,"0.403784,4777"
238,19858,1000,"-0.420143,19858"
238,19835,1000,"-0.519862,19835"
238,382,1000,"-0.548361,382"
238,19880,1000,"-0.563498,19880"
238,4555,1000,"-0.627444,4555"
238,19857,1000,"-0.653123,19857"
238,19851,1000,"-0.689862,19851"
238,19834,1000,"-0.734404,19834"
238,19879,1000,"-0.76864,19879"
238,19841,1000,"0.900928,19841"
238,19686,1000,"0.909761,19686"
238,16466,1000,"-0.954205,16466"
238,19855,1000,"-0.954476,19855"
238,19853,1000,"-0.968091,19853"
238,19832,1000,"-0.98204,19832"
238,19842,1000,"0.98545,19842"
238,19876,1000,"-0.990186,19876"
238,19877,1000,"-0.990509,19877"
238,5485,1000,"-0.99172,5485"
238,4762,1000,"-0.992166,4762"
238,19843,1000,"0.994248,19843"
238,19865,1000,"0.998335,19865"
240,1004,1000,"0.380683,1004"
240,190,1000,"0.5382,190"
240,195,1000,"-0.732641,195"
240,11640,1000,"0.942416,11640"
240,3294,1000,"-0.960155,3294"
240,12951,1000,"0.984162,12951"
241,12370,2,"-0.0383853,12370"
241,12796,3,"0.765637,12796"
241,922,3,"-0.933298,922"
241,13052,4,"-0.934278,13052"
241,4056,1000,"-0.136605,4056"
241,17059,1000,"0.279036,17059"
241,556,1000,"-0.632597,556"
241,10514,1000,"0.778211,10514"
241,546,1000,"0.865178,546"
241,1608,1000,"0.880416,1608"
241,1826,1000,"-0.90423,1826"
241,1609,1000,"0.976771,1609"
241,1485,1000,"-0.989837,1485"
241,4106,1000,"-0.995473,4106"
241,23401,1000,"-0.999823,23401"
243,12671,2,"-0.880475,12671"
243,12193,2,"-0.88214,12193"
243,11289,3,"-0.844949,11289"
243,12189,1000,"0.032003,12189"
243,2350,1000,"0.0808566,2350"
243,2044,1000,"0.193071,2044"
243,11350,1000,"0.770139,11350"
243,12197,1000,"-0.812723,12197"
243,14332,1000,"0.824235,14332"
243,546,1000,"0.865178,546"
243,1021,1000,"0.930418,1021"
243,3249,1000,"-0.944356,3249"
243,3248,1000,"-0.998372,3248"
244,11174,1000,"-0.426873,11174"
244,15015,1000,"-0.459188,15015"
244,15627,1000,"-0.856037,15627"
244,1939,1000,"-0.900245,1939"
244,605,1000,"-0.9848,605"
245,4027,2,"0.997274,4027"
245,514,2,"-1,514"
245,4078,1000,"0.0279738,4078"
245,15555,1000,"0.145487,15555"
245,13365,1000,"-0.282657,13365"
245,12509,1000,"-0.838769,12509"
245,3416,1000,"0.940661,3416"
246,12773,4,"0.833337,12773"
246,11275,5,"0.251935,11275"
246,11351,5,"0.565434,11351"
246,5632,5,"0.985822,5632"
246,23610,1000,"-0.0156063,23610"
246,2700,1000,"-0.0261552,2700"
246,2180,1000,"0.0719018,2180"
246,18221,1000,"0.149862,18221"
246,17385,1000,"0.162459,17385"
246,543,1000,"0.209643,543"
246,18232,1000,"-0.230834,18232"
246,22999,1000,"-0.284016,22999"
246,17215,1000,"-0.310854,17215"
246,2179,1000,"0.342957,2179"
246,1323,1000,"-0.35077,1323"
246,19282,1000,"0.386925,19282"
246,17384,1000,"0.427099,17384"
246,17214,1000,"-0.559838,17214"
246,861,1000,"0.630377,861"
246,11486,1000,"0.686549,11486"
246,12175,1000,"-0.705975,12175"
246,16863,1000,"0.72944,16863"
246,3799,1000,"0.796974,3799"
246,10566,1000,"-0.843064,10566"
246,10555,1000,"0.884519,10555"
246,2696,1000,"0.88488,2696"
246,911,1000,"0.900529,911"
246,18161,1000,"-0.903726,18161"
246,3961,1000,"0.912606,3961"
246,72,1000,"0.922133,72"
246,21030,1000,"-0.941626,21030"
246,1769,1000,"0.956056,1769"
246,16545,1000,"0.960371,16545"
246,11484,1000,"0.966936,11484"
246,13606,1000,"0.972313,13606"
246,910,1000,"0.985293,910"
246,3993,1000,"-0.994552,3993"
246,21029,1000,"-0.997871,21029"
247,11962,4,"0.322706,11962"
247,471,1000,"-0.820537,471"
247,12433,1000,"0.961094,12433"
247,299,1000,"0.994938,299"
247,11698,1000,"-0.996741,11698"
247,21695,1000,"0.997197,21695"
248,12778,2,"-0.394364,12778"
248,18244,1000,"0.037333,18244"
248,1164,1000,"-0.122668,1164"
248,14640,1000,"-0.136985,14640"
248,3435,1000,"0.223365,3435"
248,1300,1000,"-0.242852,1300"
248,17861,1000,"-0.261873,17861"
248,15636,1000,"0.379124,15636"
248,20505,1000,"-0.412822,20505"
248,11378,1000,"-0.58471,11378"
248,2754,1000,"-0.616641,2754"
248,18253,1000,"-0.625713,18253"
248,17987,1000,"0.680096,17987"
248,6651,1000,"0.690984,6651"
248,2251,1000,"-0.733526,2251"
248,18241,1000,"0.765384,18241"
248,2719,1000,"0.826662,2719"
248,19276,1000,"0.879925,19276"
248,6398,1000,"0.906442,6398"
248,140,1000,"0.944057,140"
248,6941,1000,"0.974837,6941"
248,6400,1000,"0.992787,6400"
248,299,1000,"0.994938,299"
248,18250,1000,"-0.998173,18250"
248,6648,1000,"0.999653,6648"
