MemberID,FixedRandomValue,MemberPhotoRank
255,"7.400830.868148,5354",1000
255,"7.400830.880109,14437",1000
255,"7.40083-0.913084,13370",1000
255,"7.400830.930278,4784",1000
255,"7.40083-0.970345,13819",1000
255,"7.40083-0.991637,7949",1000
255,"7.400830.993702,276",1000
257,"1.31607-0.0787289,3425",1
257,"7.400830.935226,915",1000
258,"1.56508-0.378719,12495",2
258,"1.565080.435918,2920",2
258,"2.05977-0.467802,12568",6
258,"7.400830.00639545,320",1000
258,"7.40083-0.488781,15237",1000
258,"7.400830.82468,5027",1000
258,"7.40083-0.928538,13627",1000
258,"7.40083-0.95925,15140",1000
259,"1.316070.349822,3732",1
259,"1.732050.346301,4922",3
259,"7.40083-0.240096,12623",1000
259,"7.400830.347888,3533",1000
259,"7.400830.728903,3532",1000
259,"7.400830.730315,3733",1000
259,"7.40083-0.827648,3781",1000
259,"7.40083-0.907789,3972",1000
259,"7.40083-0.929377,1223",1000
259,"7.40083-0.969976,12783",1000
261,"7.40083-0.739888,18096",1000
262,"1.31607-0.257946,8633",1
262,"1.56508-0.69551,3607",2
262,"1.56508-0.810491,12646",2
262,"1.732050.991096,6581",3
262,"7.400830.171821,8640",1000
262,"7.400830.199165,8634",1000
262,"7.400830.472451,13814",1000
262,"7.40083-0.841831,13790",1000
262,"7.400830.931099,13770",1000
263,"1.56508-0.214636,11806",2
263,"7.400830.0340354,5665",1000
263,"7.40083-0.0610864,11187",1000
263,"7.40083-0.0631678,14952",1000
263,"7.400830.169032,5747",1000
263,"7.40083-0.311836,9676",1000
263,"7.40083-0.322,18473",1000
263,"7.400830.560477,18471",1000
263,"7.400830.564208,14767",1000
263,"7.400830.688852,11100",1000
263,"7.400830.697137,18457",1000
263,"7.40083-0.727481,5905",1000
263,"7.400830.757577,14954",1000
263,"7.400830.875794,9673",1000
263,"7.40083-0.891879,18570",1000
263,"7.40083-0.908266,11804",1000
263,"7.400830.968961,14955",1000
263,"7.40083-0.993338,8235",1000
263,"7.40083-0.994497,5743",1000
264,"7.40083-0.288337,593",1000
264,"7.400830.830385,3341",1000
264,"7.40083-0.843555,5279",1000
264,"7.40083-0.884626,5606",1000
265,"7.40083-0.984935,637",1000
266,"7.40083-0.994398,596",1000
267,"7.400830.0330994,674",1000
267,"7.400830.0686045,4909",1000
267,"7.40083-0.776881,676",1000
268,"1.316070.424207,13569",1
268,"7.400830.996822,18115",1000
269,"7.40083-0.0103538,13781",1000
269,"7.40083-0.213357,24021",1000
269,"7.400830.378217,21372",1000
269,"7.400830.435908,13782",1000
269,"7.40083-0.444698,462",1000
269,"7.40083-0.737226,21337",1000
269,"7.40083-0.920224,9843",1000
269,"7.40083-0.991637,7949",1000
269,"7.40083-0.999507,6288",1000
270,"1.732050.798426,12680",3
270,"1.73205-0.933958,13152",3
270,"7.40083-0.125883,7789",1000
270,"7.400830.596518,4472",1000
270,"7.40083-0.922199,5676",1000
270,"7.40083-0.999906,14050",1000
272,"7.400830.792733,604",1000
272,"7.40083-0.887762,11162",1000
272,"7.40083-0.894844,3865",1000
272,"7.400830.932063,11906",1000
273,"7.400830.851345,615",1000
273,"7.400830.998903,3326",1000
274,"7.400830.149913,4582",1000
274,"7.40083-0.394001,12895",1000
274,"7.400830.451263,11145",1000
274,"7.40083-0.56031,3644",1000
274,"7.40083-0.675234,12523",1000
274,"7.40083-0.817813,717",1000
274,"7.40083-0.91688,16788",1000
274,"7.40083-0.918739,14907",1000
274,"7.400830.958607,290",1000
274,"7.40083-0.99871,16787",1000
275,"1.565080.996276,12382",2
275,"7.40083-0.00658694,5733",1000
275,"7.40083-0.300033,17212",1000
275,"7.400830.771885,5806",1000
275,"7.400830.926506,13118",1000
275,"7.400830.958607,290",1000
275,"7.40083-0.960565,147",1000
275,"7.40083-0.967745,11327",1000
275,"7.40083-0.983909,146",1000
275,"7.400830.99642,5709",1000
276,"1.316070.897347,765",1
276,"7.40083-0.0492605,1464",1000
276,"7.40083-0.584521,5605",1000
276,"7.40083-0.611806,5432",1000
276,"7.40083-0.761626,13357",1000
276,"7.400830.807733,2347",1000
276,"7.40083-0.884626,5606",1000
276,"7.400830.932674,10517",1000
276,"7.400830.958607,290",1000
276,"7.400830.974339,5342",1000
277,"1.56508-0.82702,13847",2
277,"1.861210.986549,9468",4
277,"7.40083-0.0699104,7306",1000
277,"7.40083-0.188099,626",1000
277,"7.40083-0.332317,5155",1000
277,"7.400830.394852,10146",1000
277,"7.40083-0.490257,13848",1000
277,"7.400830.504124,6297",1000
277,"7.40083-0.506714,7307",1000
277,"7.400830.685171,9769",1000
277,"7.400830.816076,3815",1000
277,"7.40083-0.816617,10154",1000
277,"7.40083-0.837543,7308",1000
277,"7.400830.842846,9766",1000
277,"7.40083-0.946981,15072",1000
277,"7.400830.97084,10148",1000
277,"7.400830.988041,3816",1000
278,"1.86121-0.966062,11108",4
278,"1.96799-0.818566,12932",5
278,"7.40083-0.156601,974",1000
278,"7.40083-0.377153,11106",1000
278,"7.40083-0.522843,471",1000
278,"7.40083-0.572404,1020",1000
278,"7.40083-0.604788,1551",1000
278,"7.400830.664202,5898",1000
278,"7.400830.754261,5915",1000
278,"7.400830.967697,5914",1000
278,"7.40083-0.993009,5920",1000
278,"7.400830.996926,5900",1000
279,"1.56508-0.779368,12785",2
279,"7.40083-0.522843,471",1000
279,"7.400830.568856,10137",1000
279,"7.400830.850551,10515",1000
279,"7.400830.958069,3734",1000
279,"7.40083-0.960565,147",1000
279,"7.40083-0.983909,146",1000
279,"7.40083-0.993207,7309",1000
279,"7.400830.995738,10516",1000
280,"1.56508-0.976818,12784",2
280,"7.40083-0.345942,5904",1000
280,"7.40083-0.522843,471",1000
280,"7.40083-0.809174,5908",1000
280,"7.400830.850551,10515",1000
280,"7.40083-0.993207,7309",1000
281,"1.73205-0.982293,12675",3
281,"1.96799-0.210945,12944",5
281,"7.40083-0.354931,2927",1000
281,"7.40083-0.522843,471",1000
281,"7.400830.65629,8390",1000
281,"7.40083-0.934762,11300",1000
281,"7.40083-0.956874,5906",1000
281,"7.40083-0.986146,5907",1000
281,"7.400830.995685,10053",1000
282,"1.732050.000181014,11289",3
282,"7.400830.000755493,4950",1000
282,"7.40083-0.00320298,8511",1000
282,"7.40083-0.130907,13080",1000
282,"7.40083-0.522843,471",1000
282,"7.40083-0.634887,13231",1000
282,"7.400830.911388,11198",1000
282,"7.400830.964836,12817",1000
282,"7.40083-0.976248,12892",1000
282,"7.40083-0.977418,10469",1000
283,"1.56508-0.304334,13508",2
283,"7.40083-0.226012,13372",1000
283,"7.40083-0.522843,471",1000
283,"7.400830.534351,21821",1000
283,"7.40083-0.556726,5473",1000
283,"7.400830.643708,17078",1000
283,"7.40083-0.707838,543",1000
283,"7.40083-0.708627,17085",1000
283,"7.40083-0.776043,21865",1000
283,"7.40083-0.804067,24142",1000
283,"7.400830.831007,14287",1000
283,"7.40083-0.911773,4859",1000
283,"7.400830.935693,3572",1000
283,"7.400830.969569,22010",1000
283,"7.400830.991758,14288",1000
284,"1.565080.532596,12384",2
284,"7.400830.0552648,11970",1000
284,"7.40083-0.135199,5495",1000
284,"7.400830.154183,4535",1000
284,"7.40083-0.469288,5523",1000
284,"7.40083-0.522843,471",1000
284,"7.40083-0.6947,4533",1000
284,"7.40083-0.717208,720",1000
284,"7.400830.791011,2919",1000
284,"7.40083-0.817813,717",1000
284,"7.400830.958607,290",1000
285,"7.400830.074612,11105",1000
285,"7.40083-0.223814,15224",1000
285,"7.40083-0.522843,471",1000
285,"7.40083-0.929519,12049",1000
286,"1.56508-0.546991,12795",2
286,"7.40083-0.0783575,2451",1000
286,"7.400830.283841,14400",1000
286,"7.40083-0.522843,471",1000
286,"7.400830.581625,8462",1000
286,"7.40083-0.656153,2899",1000
286,"7.40083-0.826805,3021",1000
286,"7.400830.862015,6457",1000
288,"1.565080.555479,12275",2
288,"7.40083-0.338703,5991",1000
288,"7.400830.452763,6946",1000
288,"7.40083-0.454441,2922",1000
288,"7.40083-0.522843,471",1000
288,"7.400830.63329,5966",1000
288,"7.400830.698479,5779",1000
288,"7.400830.785807,9864",1000
288,"7.400830.788936,5697",1000
288,"7.400830.802374,6947",1000
288,"7.40083-0.825852,4410",1000
288,"7.400830.837136,4444",1000
288,"7.400830.877958,10733",1000
288,"7.40083-0.896768,11450",1000
288,"7.400830.899901,16684",1000
288,"7.40083-0.915138,7499",1000
288,"7.400830.93151,14696",1000
288,"7.400830.965232,2917",1000
289,"1.31607-0.332498,258",1
289,,3
289,"1.73205-0.249392,4752",3
289,"7.400830.0212599,10397",1000
289,"7.40083-0.0237067,13958",1000
289,"7.40083-0.174222,4501",1000
289,"7.40083-0.594398,4502",1000
289,"7.400830.679945,4499",1000
289,"7.40083-0.807514,8223",1000
289,"7.40083-0.826697,2392",1000
289,"7.40083-0.849862,1700",1000
289,"7.400830.994654,4157",1000
290,"1.316070.588795,12343",1
290,"7.400830.49777,4386",1000
290,"7.400830.568856,10137",1000
290,"7.400830.584676,192",1000
290,"7.40083-0.58635,7457",1000
290,"7.40083-0.664059,11311",1000
290,"7.40083-0.97974,1209",1000
291,"1.565080.985896,12709",2
291,"1.73205-0.841733,2501",3
291,"7.400830.40898,532",1000
291,"7.40083-0.478723,14320",1000
291,"7.400830.532272,1558",1000
291,"7.400830.729937,13432",1000
291,"7.400830.764782,3777",1000
291,"7.40083-0.963845,12539",1000
291,"7.400830.971648,3776",1000
292,"1.73205-0.951358,1916",3
292,"7.40083-0.0498238,1927",1000
292,"7.40083-0.42776,23076",1000
292,"7.400830.481701,396",1000
292,"7.400830.531163,13773",1000
292,"7.40083-0.635322,13694",1000
292,"7.40083-0.792395,17769",1000
292,"7.400830.852826,13772",1000
292,"7.40083-0.959932,14703",1000
292,"7.40083-0.995348,4014",1000
292,"7.400830.996129,13771",1000
293,"1.316070.0344286,21863",1
293,"1.86121-0.616559,11628",4
293,"7.40083-0.0894173,4480",1000
293,"7.40083-0.107959,22605",1000
293,"7.400830.161602,21843",1000
293,"7.40083-0.168854,5542",1000
293,"7.40083-0.181991,10983",1000
293,"7.400830.18884,5576",1000
293,"7.400830.191223,24267",1000
293,"7.40083-0.239538,3616",1000
293,"7.400830.27897,18567",1000
293,"7.40083-0.392954,2881",1000
293,"7.400830.437114,24109",1000
293,"7.400830.459628,2139",1000
293,"7.400830.481701,396",1000
293,"7.40083-0.48697,5800",1000
293,"7.400830.492389,17409",1000
293,"7.400830.505576,11794",1000
293,"7.400830.520274,3569",1000
293,"7.400830.534351,21821",1000
293,"7.400830.587565,14259",1000
293,"7.400830.607319,23342",1000
293,"7.400830.668542,21817",1000
293,"7.400830.7041,17405",1000
293,"7.400830.740132,4482",1000
293,"7.400830.791824,24108",1000
293,"7.40083-0.804067,24142",1000
293,"7.40083-0.812034,3672",1000
293,"7.400830.828393,17408",1000
293,"7.400830.853321,24135",1000
293,"7.40083-0.874523,17401",1000
293,"7.400830.904131,14262",1000
293,"7.40083-0.934357,4476",1000
293,"7.40083-0.934698,22589",1000
293,"7.40083-0.974633,6873",1000
293,"7.40083-0.990278,17087",1000
293,"7.400830.991147,17407",1000
293,"7.40083-0.999089,1154",1000
293,"7.40083-0.999994,10986",1000
294,"1.56508-0.103822,12971",2
294,"7.400830.00751294,17308",1000
294,"7.400830.156034,17213",1000
294,"7.40083-0.241015,22986",1000
294,"7.400830.435238,2030",1000
294,"7.400830.481701,396",1000
294,"7.40083-0.567156,17402",1000
294,"7.40083-0.91331,3795",1000
294,"7.40083-0.921034,19280",1000
294,"7.400830.999949,16685",1000
295,"1.96799-0.427596,11787",5
295,"7.400830.0624034,6700",1000
295,"7.40083-0.0631678,14952",1000
295,"7.400830.127371,987",1000
295,"7.40083-0.186991,1552",1000
295,"7.40083-0.187534,15613",1000
295,"7.400830.191421,2152",1000
295,"7.40083-0.198257,14407",1000
295,"7.400830.30253,7218",1000
295,"7.40083-0.317553,3480",1000
295,"7.40083-0.327706,4425",1000
295,"7.40083-0.466956,14497",1000
295,"7.400830.481701,396",1000
295,"7.400830.55547,4427",1000
295,"7.40083-0.556576,16762",1000
295,"7.400830.607319,23342",1000
295,"7.40083-0.714057,4424",1000
295,"7.400830.757577,14954",1000
295,"7.400830.764295,1173",1000
295,"7.400830.867587,4428",1000
295,"7.400830.872871,3477",1000
295,"7.400830.968961,14955",1000
295,"7.400830.993098,970",1000
295,"7.400830.998256,4429",1000
295,"7.400830.99829,11810",1000
295,"7.40083-0.999121,3796",1000
296,"1.31607-0.759906,12319",1
296,"1.861210.00300101,13604",4
296,"1.86121-0.368256,3235",4
296,"1.861210.650029,3968",4
296,"7.400830.308265,1022",1000
296,"7.40083-0.513021,13326",1000
296,"7.40083-0.571015,2409",1000
296,"7.40083-0.855268,1221",1000
296,"7.400830.941657,508",1000
297,"1.56508-0.861826,581",2
297,"7.40083-0.0631678,14952",1000
297,"7.400830.269555,4323",1000
297,"7.400830.313625,5652",1000
297,"7.400830.56621,15076",1000
297,"7.40083-0.636053,3331",1000
297,"7.400830.670092,4322",1000
297,"7.40083-0.882513,1902",1000
297,"7.400830.914992,15079",1000
297,"7.400830.998938,15078",1000
298,"7.400830.102721,21359",1000
298,"7.40083-0.154562,6291",1000
298,"7.400830.182734,6033",1000
298,"7.400830.241005,6284",1000
298,"7.40083-0.332859,11084",1000
298,"7.40083-0.352642,634",1000
298,"7.40083-0.354921,13775",1000
298,"7.40083-0.482027,6272",1000
298,"7.400830.647883,6283",1000
298,"7.40083-0.711407,20326",1000
298,"7.40083-0.734026,13776",1000
298,"7.40083-0.776285,11039",1000
298,"7.400830.903644,1514",1000
298,"7.400830.992853,6295",1000
300,"1.56508-0.428616,12713",2
300,"1.56508-0.929515,4653",2
300,"1.967990.9159,13227",5
300,"7.400830.0190043,12249",1000
300,"7.40083-0.326107,5814",1000
300,"7.40083-0.655157,1588",1000
300,"7.40083-0.734799,2000",1000
300,"7.400830.736709,315",1000
300,"7.400830.836209,5833",1000
301,"1.732050.983194,13607",3
301,"1.967990.67911,11277",5
301,"7.40083-0.481533,5809",1000
301,"7.400830.541474,1826",1000
301,"7.400830.619504,13728",1000
301,"7.40083-0.656442,13725",1000
301,"7.40083-0.665744,13163",1000
301,"7.40083-0.883572,3754",1000
301,"7.40083-0.934762,11300",1000
301,"7.400830.967836,11251",1000
301,"7.40083-0.985001,11463",1000
301,"7.40083-0.992187,364",1000
301,"7.40083-0.993785,11476",1000
302,"1.316070.672332,24122",1
302,"1.565080.925078,11632",2
302,"1.861210.775694,4700",4
302,"7.400830.0167382,2601",1000
302,"7.40083-0.0204941,11255",1000
302,"7.40083-0.0321529,9689",1000
302,"7.40083-0.0762783,23688",1000
302,"7.400830.0970778,24117",1000
302,"7.400830.147503,17723",1000
302,"7.40083-0.168854,5542",1000
302,"7.400830.169043,10955",1000
302,"7.400830.18884,5576",1000
302,"7.400830.191223,24267",1000
302,"7.400830.193635,4004",1000
302,"7.40083-0.202845,17288",1000
302,"7.40083-0.219964,18465",1000
302,"7.400830.223244,17717",1000
302,"7.400830.255025,11167",1000
302,"7.400830.289234,6932",1000
302,"7.40083-0.294648,21842",1000
302,"7.400830.334103,15571",1000
302,"7.40083-0.337641,6917",1000
302,"7.40083-0.352124,16531",1000
302,"7.400830.360724,2166",1000
302,"7.400830.402444,5802",1000
302,"7.400830.451918,17309",1000
302,"7.400830.460129,2602",1000
302,"7.40083-0.490739,3317",1000
302,"7.40083-0.496634,7829",1000
302,"7.400830.520274,3569",1000
302,"7.400830.530027,24118",1000
302,"7.400830.560477,18471",1000
302,"7.400830.56296,4867",1000
302,"7.400830.647454,6746",1000
302,"7.400830.668542,21817",1000
302,"7.40083-0.676904,2327",1000
302,"7.400830.677327,18566",1000
302,"7.40083-0.678836,5401",1000
302,"7.400830.68201,2184",1000
302,"7.400830.715887,20006",1000
302,"7.400830.720087,2892",1000
302,"7.40083-0.738103,7580",1000
302,"7.40083-0.751536,3743",1000
302,"7.400830.774746,2102",1000
302,"7.40083-0.78359,7229",1000
302,"7.40083-0.797187,11287",1000
302,"7.400830.797412,5411",1000
302,"7.40083-0.801255,5731",1000
302,"7.40083-0.804067,24142",1000
302,"7.400830.804389,9725",1000
302,"7.40083-0.812034,3672",1000
302,"7.40083-0.831959,17728",1000
302,"7.400830.866463,2576",1000
302,"7.400830.878228,11196",1000
302,"7.40083-0.89383,10985",1000
302,"7.400830.908653,11237",1000
302,"7.40083-0.916429,17714",1000
302,"7.400830.916574,4864",1000
302,"7.400830.951875,20007",1000
302,"7.400830.964884,24106",1000
302,"7.40083-0.979206,24467",1000
302,"7.400830.983402,2169",1000
302,"7.400830.986915,7616",1000
302,"7.40083-0.987573,6914",1000
302,"7.40083-0.990741,2393",1000
302,"7.40083-0.991976,17727",1000
302,"7.40083-0.992187,364",1000
302,"7.40083-0.993595,10087",1000
302,"7.40083-0.995072,10373",1000
302,"7.400830.997809,9699",1000
302,"7.40083-0.998344,11231",1000
302,"7.40083-0.999638,2584",1000
302,"7.40083-0.999994,10986",1000
303,"1.732050.999368,12586",3
303,"7.40083-0.261758,5392",1000
303,"7.40083-0.43168,1211",1000
303,"7.40083-0.664067,5391",1000
303,"7.400830.673293,4795",1000
303,"7.40083-0.870472,3645",1000
303,"7.400830.873058,14303",1000
303,"7.400830.882157,6852",1000
303,"7.400830.969059,12573",1000
303,"7.40083-0.992187,364",1000
303,"7.40083-0.998583,3646",1000
304,"1.31607-0.664902,12237",1
304,"1.56508-0.84747,11298",2
304,"1.861210.18219,11132",4
304,"1.861210.813565,11400",4
304,"1.861210.990039,1774",4
304,"7.40083-0.0631678,14952",1000
304,"7.40083-0.0882833,11296",1000
304,"7.400830.18884,5576",1000
304,"7.400830.242637,11807",1000
304,"7.40083-0.294648,21842",1000
304,"7.400830.312554,4726",1000
304,"7.40083-0.322,18473",1000
304,"7.400830.32201,1771",1000
304,"7.40083-0.444031,12214",1000
304,"7.400830.520274,3569",1000
304,"7.400830.560477,18471",1000
304,"7.40083-0.577184,18505",1000
304,"7.400830.582084,7999",1000
304,"7.40083-0.591056,23376",1000
304,"7.400830.649026,519",1000
304,"7.400830.668542,21817",1000
304,"7.40083-0.804067,24142",1000
304,"7.40083-0.812034,3672",1000
304,"7.400830.817605,21861",1000
304,"7.40083-0.848068,12224",1000
304,"7.400830.87443,11988",1000
304,"7.40083-0.892052,7744",1000
304,"7.40083-0.898756,7746",1000
304,"7.400830.917096,17079",1000
304,"7.400830.923575,8311",1000
304,"7.400830.944163,98",1000
304,"7.400830.968544,3136",1000
304,"7.400830.982884,12218",1000
304,"7.400830.989476,5015",1000
304,"7.40083-0.992187,364",1000
304,"7.40083-0.994614,6669",1000
305,"1.565080.998904,13376",2
305,"7.40083-0.0169401,19514",1000
305,"7.400830.0950333,150",1000
305,"7.40083-0.113184,7149",1000
305,"7.400830.345602,16674",1000
305,"7.40083-0.741518,11747",1000
305,"7.400830.824469,849",1000
305,"7.400830.999088,17856",1000
306,"7.400830.0895976,6809",1000
306,"7.400830.438961,142",1000
306,"7.40083-0.444698,462",1000
306,"7.40083-0.684481,594",1000
306,"7.40083-0.776285,11039",1000
306,"7.400830.81477,1963",1000
306,"7.400830.952168,7058",1000
306,"7.40083-0.960934,21336",1000
307,"7.40083-0.0146844,21366",1000
307,"7.40083-0.776285,11039",1000
307,"7.40083-0.896599,624",1000
308,"1.861210.114495,11636",4
308,"7.400830.0267173,17056",1000
308,"7.400830.0614582,17063",1000
308,"7.40083-0.0747925,184",1000
308,"7.40083-0.149156,17070",1000
308,"7.40083-0.294648,21842",1000
308,"7.40083-0.304324,3194",1000
308,"7.400830.306665,17069",1000
308,"7.400830.520274,3569",1000
308,"7.40083-0.533388,6045",1000
308,"7.400830.534351,21821",1000
308,"7.40083-0.573782,17071",1000
308,"7.40083-0.637071,1156",1000
308,"7.400830.643708,17078",1000
308,"7.40083-0.647891,22985",1000
308,"7.400830.668542,21817",1000
308,"7.40083-0.689276,21841",1000
308,"7.40083-0.731463,21824",1000
308,"7.40083-0.758694,17061",1000
308,"7.400830.791824,24108",1000
308,"7.40083-0.804067,24142",1000
308,"7.40083-0.824794,17088",1000
308,"7.400830.832885,17065",1000
308,"7.40083-0.878406,17072",1000
308,"7.40083-0.89492,24126",1000
308,"7.400830.905973,21847",1000
308,"7.40083-0.958549,21825",1000
308,"7.40083-0.969383,17060",1000
308,"7.40083-0.985164,21826",1000
308,"7.40083-0.998386,22983",1000
308,"7.40083-0.998554,13519",1000
308,"7.40083-0.99932,17073",1000
309,"1.861210.775694,4700",4
309,"1.861210.970026,9332",4
309,"1.86121-0.984242,12824",4
309,"7.40083-0.0747925,184",1000
309,"7.400830.312554,4726",1000
309,"7.40083-0.327525,988",1000
309,"7.400830.327877,6864",1000
309,"7.400830.345602,16674",1000
309,"7.400830.520274,3569",1000
309,"7.40083-0.577184,18505",1000
309,"7.400830.652597,1190",1000
309,"7.40083-0.827433,14607",1000
309,"7.40083-0.910374,9065",1000
309,"7.400830.976292,9223",1000
310,"1.565080.759297,5980",2
310,"1.56508-0.960408,610",2
310,"1.565080.972044,14315",2
310,"7.400830.300927,10873",1000
310,"7.400830.411048,14318",1000
310,"7.400830.588933,15648",1000
310,"7.40083-0.663637,10848",1000
310,"7.400830.674959,6647",1000
310,"7.40083-0.833308,4587",1000
310,"7.40083-0.888285,4614",1000
310,"7.40083-0.944285,5974",1000
311,"1.31607-0.735945,611",1
311,"1.861210.860869,4605",4
311,"7.400830.0952134,11439",1000
311,"7.400830.178862,13910",1000
311,"7.40083-0.20101,4610",1000
311,"7.400830.294099,5603",1000
311,"7.40083-0.307019,11193",1000
311,"7.40083-0.357924,11438",1000
311,"7.40083-0.496477,19118",1000
311,"7.400830.598182,13909",1000
311,"7.40083-0.616107,4611",1000
311,"7.40083-0.758438,10467",1000
311,"7.40083-0.773796,8904",1000
311,"7.400830.972663,11361",1000
312,"1.565080.282922,12665",2
312,"1.96799-0.801923,11897",5
312,"7.400830.358103,16851",1000
312,"7.400830.435401,13319",1000
312,"7.400830.736334,16850",1000
312,"7.40083-0.952453,719",1000
312,"7.400830.992921,5832",1000
313,"1.31607-0.979852,746",1
313,"1.565080.221054,837",2
313,"1.732050.950429,11688",3
313,"1.732050.961084,12531",3
313,"7.40083-0.172566,13590",1000
313,"7.40083-0.225452,2867",1000
313,"7.40083-0.236251,838",1000
313,"7.40083-0.538151,1415",1000
313,"7.400830.575332,3655",1000
313,"7.40083-0.752652,2354",1000
313,"7.40083-0.818572,3770",1000
313,"7.400830.886549,3434",1000
313,"7.400830.97497,3027",1000
313,"7.400830.998223,3966",1000
313,"7.400830.999766,12872",1000
314,"1.56508-0.428616,12713",2
314,"1.73205-0.695503,13095",3
314,"7.40083-0.0631678,14952",1000
314,"7.400830.997056,12191",1000
315,"1.73205-0.0494413,12753",3
315,,1000
315,"7.400830.0834169,1716",1000
315,"7.40083-0.817813,717",1000
316,"1.31607-0.0939103,776",1
316,"1.565080.21554,11235",2
316,"1.967990.611065,11771",5
316,,1000
316,"7.400830.0240687,8620",1000
316,"7.400830.0624034,6700",1000
316,"7.40083-0.0665447,12174",1000
316,"7.400830.30253,7218",1000
316,"7.40083-0.416521,3812",1000
316,"7.400830.445366,11290",1000
316,"7.40083-0.543691,7148",1000
316,"7.40083-0.556576,16762",1000
316,"7.40083-0.585436,6531",1000
316,"7.40083-0.665331,4002",1000
316,"7.40083-0.777711,3811",1000
316,"7.400830.780653,11182",1000
316,"7.40083-0.781829,7158",1000
316,"7.400830.816076,3815",1000
316,"7.400830.869827,8570",1000
316,"7.400830.873691,14614",1000
316,"7.40083-0.880387,18504",1000
316,"7.40083-0.886465,7855",1000
316,"7.40083-0.892562,8670",1000
316,"7.40083-0.946673,11993",1000
316,"7.40083-0.98661,3592",1000
316,"7.400830.988041,3816",1000
316,"7.400830.998513,8569",1000
317,"1.316070.800803,781",1
317,"7.400830.139858,3786",1000
317,"7.400830.177752,14836",1000
317,"7.40083-0.234793,5964",1000
317,"7.40083-0.339233,5528",1000
317,"7.40083-0.464469,4520",1000
317,"7.400830.545262,5530",1000
317,"7.400830.597278,14835",1000
317,"7.40083-0.600286,6181",1000
317,"7.400830.672175,14695",1000
317,"7.400830.687215,9248",1000
317,"7.40083-0.688991,5687",1000
317,"7.400830.785807,9864",1000
317,"7.400830.861448,11171",1000
317,"7.40083-0.895014,14691",1000
317,"7.400830.924653,5996",1000
317,"7.400830.93151,14696",1000
317,"7.40083-0.987395,5988",1000
317,"7.400830.993994,9250",1000
318,"1.31607-0.835794,883",1
318,"1.732050.659264,11631",3
318,"7.400830.138372,3016",1000
318,"7.400830.283841,14400",1000
318,"7.400830.530207,14699",1000
318,"7.400830.541957,14413",1000
318,"7.40083-0.817813,717",1000
318,"7.40083-0.889752,13125",1000
318,"7.400830.92103,2578",1000
320,"1.565080.860869,4605",2
320,"1.73205-0.990535,12293",3
320,"1.86121-0.537522,13167",4
320,"7.400830.351058,755",1000
320,"7.400830.383599,5453",1000
320,"7.40083-0.602837,2010",1000
320,"7.40083-0.602989,3403",1000
321,"1.56508-0.626579,12268",2
321,,1000
321,"7.40083-0.0131736,11466",1000
321,"7.40083-0.0204941,11255",1000
321,"7.400830.0236858,19446",1000
321,"7.40083-0.0250154,1743",1000
321,"7.400830.118405,8307",1000
321,"7.400830.156034,17213",1000
321,"7.400830.193635,4004",1000
321,"7.400830.217202,4078",1000
321,"7.40083-0.263391,4003",1000
321,"7.400830.385161,4064",1000
321,"7.40083-0.647738,870",1000
321,"7.400830.858951,4049",1000
321,"7.40083-0.907789,3972",1000
321,"7.400830.950254,12151",1000
321,"7.400830.958285,1216",1000
322,"1.73205-0.751529,12959",3
322,"2.05977-0.994438,11422",6
322,"7.40083-0.053033,23286",1000
322,"7.40083-0.0935499,23354",1000
322,"7.400830.139858,3786",1000
322,"7.400830.192152,13904",1000
322,"7.40083-0.204876,7851",1000
322,"7.40083-0.254675,11411",1000
322,"7.40083-0.281483,5863",1000
322,"7.400830.34699,23532",1000
322,"7.40083-0.741775,921",1000
322,"7.400830.748425,2034",1000
322,"7.400830.784647,22542",1000
322,"7.400830.83559,6759",1000
322,"7.40083-0.90573,5608",1000
322,"7.400830.965429,2033",1000
322,"7.400830.977575,1283",1000
322,"7.40083-0.977692,18448",1000
322,"7.400830.980523,2032",1000
322,"7.40083-0.99621,9270",1000
322,"7.400830.997657,7847",1000
323,"1.565080.601783,6497",2
323,"1.565080.941025,13186",2
323,"7.400830.256126,4609",1000
323,"7.40083-0.291037,2908",1000
323,"7.40083-0.364235,5882",1000
323,"7.400830.619805,2902",1000
323,"7.40083-0.741775,921",1000
323,"7.400830.747924,2916",1000
323,"7.40083-0.817813,717",1000
323,"7.400830.952855,5206",1000
323,"7.40083-0.999857,5539",1000
323,"7.40083-0.999913,3115",1000
324,"1.316070.001128,926",1
324,"7.40083-0.855945,13436",1000
324,"7.400830.940513,3286",1000
324,"7.400830.989474,11687",1000
324,"7.40083-0.999524,5825",1000
325,"1.31607-0.861917,11870",1
325,"1.31607-0.997526,11871",1
325,"7.40083-0.0631678,14952",1000
325,"7.40083-0.121395,5209",1000
325,"7.400830.31951,10745",1000
325,"7.40083-0.382734,11792",1000
325,"7.400830.387752,14953",1000
325,"7.400830.432352,10541",1000
325,"7.400830.622016,5217",1000
325,"7.400830.661246,2657",1000
325,"7.40083-0.665331,4002",1000
325,"7.400830.74026,931",1000
325,"7.400830.740897,11294",1000
325,"7.400830.792966,11430",1000
325,"7.400830.798092,4485",1000
325,"7.40083-0.801586,11434",1000
325,"7.40083-0.861631,11407",1000
325,"7.400830.91022,3189",1000
325,"7.40083-0.913769,4721",1000
325,"7.40083-0.960515,11436",1000
325,"7.400830.96217,930",1000
