MemberID,PhotoID,MemberPhotoRank,RandomValue
547,17558,1000,"0.503121,17558"
547,17553,1000,"0.509424,17553"
547,23376,1000,"-0.551851,23376"
547,14801,1000,"-0.634119,14801"
547,976,1000,"-0.66344,976"
547,4216,1000,"0.673325,4216"
547,23754,1000,"-0.676656,23754"
547,1705,1000,"-0.691714,1705"
547,23765,1000,"0.821625,23765"
547,23770,1000,"-0.898181,23770"
547,11830,1000,"0.946163,11830"
547,4430,1000,"0.975504,4430"
547,24458,1000,"0.988796,24458"
547,23658,1000,"0.996834,23658"
547,23673,1000,"0.999351,23673"
548,4807,3,"0.999368,4807"
548,1705,1000,"-0.691714,1705"
549,1859,1,"0.447815,1859"
549,24009,1000,"-0.00249312,24009"
549,21033,1000,"0.148786,21033"
549,24425,1000,"0.257256,24425"
549,24025,1000,"-0.366175,24025"
549,23912,1000,"0.473884,23912"
549,10945,1000,"-0.621226,10945"
549,6852,1000,"-0.738578,6852"
549,9284,1000,"-0.775481,9284"
549,7970,1000,"-0.80427,7970"
549,22994,1000,"0.945115,22994"
549,23914,1000,"0.970101,23914"
549,23915,1000,"0.985445,23915"
549,15237,1000,"-0.99934,15237"
549,4014,1000,"-0.999356,4014"
550,1858,1000,"0.0483271,1858"
550,15580,1000,"0.225034,15580"
550,11947,1000,"-0.347897,11947"
550,15627,1000,"-0.456676,15627"
550,15621,1000,"0.900101,15621"
552,22000,1000,"0.0261071,22000"
552,24462,1000,"0.0567047,24462"
552,14946,1000,"0.0608262,14946"
552,21373,1000,"-0.0896481,21373"
552,16963,1000,"0.153333,16963"
552,16932,1000,"-0.174,16932"
552,5981,1000,"-0.19813,5981"
552,16933,1000,"0.238756,16933"
552,15634,1000,"0.242054,15634"
552,21374,1000,"0.320451,21374"
552,6360,1000,"0.366417,6360"
552,5973,1000,"0.376162,5973"
552,6358,1000,"-0.441073,6358"
552,462,1000,"-0.516662,462"
552,19479,1000,"-0.560323,19479"
552,6859,1000,"0.565621,6859"
552,142,1000,"0.582595,142"
552,7226,1000,"0.624357,7226"
552,16961,1000,"-0.627243,16961"
552,5481,1000,"-0.745613,5481"
552,16930,1000,"-0.845146,16930"
552,16960,1000,"-0.888461,16960"
552,2973,1000,"-0.889426,2973"
552,16958,1000,"-0.9376,16958"
552,21346,1000,"0.947491,21346"
552,1861,1000,"0.962553,1861"
552,18583,1000,"0.987134,18583"
552,8515,1000,"-0.99219,8515"
552,7224,1000,"0.997918,7224"
553,9931,2,"0.153548,9931"
553,11247,4,"-0.589808,11247"
553,18579,1000,"0.0674342,18579"
553,9115,1000,"0.292778,9115"
553,20164,1000,"-0.340831,20164"
553,21040,1000,"-0.370097,21040"
553,24008,1000,"0.4018,24008"
553,23147,1000,"0.412995,23147"
553,7191,1000,"0.456944,7191"
553,1864,1000,"0.562496,1864"
553,21349,1000,"0.60389,21349"
553,6501,1000,"0.615277,6501"
553,19272,1000,"-0.635681,19272"
553,9114,1000,"0.654186,9114"
553,18456,1000,"-0.739188,18456"
553,7535,1000,"-0.809656,7535"
553,15616,1000,"-0.819116,15616"
553,14790,1000,"0.852422,14790"
553,15266,1000,"-0.893015,15266"
553,19271,1000,"-0.893403,19271"
553,11241,1000,"0.957026,11241"
553,15244,1000,"0.981347,15244"
553,13794,1000,"0.985532,13794"
553,12813,1000,"0.986253,12813"
553,6922,1000,"0.994594,6922"
553,11393,1000,"0.994802,11393"
553,9112,1000,"0.999669,9112"
554,7228,1000,"-0.156988,7228"
554,1865,1000,"0.180433,1865"
554,14441,1000,"0.3512,14441"
554,6033,1000,"0.531133,6033"
554,7951,1000,"0.633353,7951"
554,9129,1000,"0.686509,9129"
554,9103,1000,"-0.838412,9103"
554,6855,1000,"-0.873678,6855"
554,3152,1000,"-0.894213,3152"
554,13794,1000,"0.985532,13794"
554,21347,1000,"0.99591,21347"
554,6665,1000,"0.999918,6665"
555,1866,1000,"-0.232403,1866"
555,21375,1000,"0.675896,21375"
556,6373,2,"-0.479746,6373"
556,6835,1000,"-0.0425691,6835"
556,21373,1000,"-0.0896481,21373"
556,6683,1000,"0.346324,6683"
556,6811,1000,"-0.493424,6811"
556,8631,1000,"0.536879,8631"
556,7415,1000,"-0.560503,7415"
556,1867,1000,"-0.605601,1867"
556,7418,1000,"0.607516,7418"
556,6837,1000,"-0.767242,6837"
556,6739,1000,"0.813276,6739"
556,7421,1000,"0.946024,7421"
556,21346,1000,"0.947491,21346"
556,21384,1000,"-0.974472,21384"
556,21385,1000,"-0.982092,21385"
556,6378,1000,"0.999962,6378"
557,1868,3,"-0.875513,1868"
557,6814,1000,"0.668285,6814"
557,9083,1000,"0.863383,9083"
557,6271,1000,"0.868694,6271"
557,7404,1000,"0.896797,7404"
557,21324,1000,"-0.99864,21324"
558,7733,1000,"-0.259086,7733"
558,13784,1000,"-0.37309,13784"
558,21344,1000,"0.401679,21344"
558,6644,1000,"-0.763478,6644"
558,23241,1000,"-0.82867,23241"
558,23674,1000,"0.899577,23674"
558,23672,1000,"0.928682,23672"
558,6362,1000,"0.93459,6362"
558,15396,1000,"0.97951,15396"
558,13794,1000,"0.985532,13794"
558,6265,1000,"-0.991882,6265"
558,1869,1000,"-0.996102,1869"
558,15441,1000,"0.997404,15441"
559,21380,1000,"0.314131,21380"
559,13784,1000,"-0.37309,13784"
559,13782,1000,"0.434615,13782"
559,21337,1000,"-0.599697,21337"
559,1871,1000,"-0.736021,1871"
559,13781,1000,"0.761475,13781"
559,1227,1000,"0.994129,1227"
560,21383,1,"-0.800651,21383"
560,16684,1000,"-0.329766,16684"
560,1872,1000,"-0.39971,1872"
560,6528,1000,"0.910209,6528"
560,4014,1000,"-0.999356,4014"
562,9605,2,"-0.62355,9605"
562,15055,2,"-0.96303,15055"
562,1284,1000,"0.0401628,1284"
562,6283,1000,"-0.236668,6283"
562,10144,1000,"-0.465112,10144"
562,1875,1000,"0.742452,1875"
562,10148,1000,"-0.838178,10148"
562,15072,1000,"-0.869991,15072"
562,1876,1000,"0.949832,1876"
562,10146,1000,"-0.967641,10146"
562,10154,1000,"0.997628,10154"
564,1156,1000,"-0.201164,1156"
564,1880,1000,"0.223105,1880"
564,18465,1000,"0.227674,18465"
564,5296,1000,"-0.676594,5296"
564,5290,1000,"0.983498,5290"
566,831,1000,"0.0992383,831"
566,12091,1000,"0.144786,12091"
566,12077,1000,"-0.309102,12077"
566,5363,1000,"0.332608,5363"
566,21669,1000,"-0.493834,21669"
566,972,1000,"0.806667,972"
566,11885,1000,"-0.848418,11885"
566,3824,1000,"0.862208,3824"
566,5344,1000,"-0.958376,5344"
566,1885,1000,"-0.959921,1885"
566,3160,1000,"0.961627,3160"
566,2829,1000,"0.965177,2829"
566,5358,1000,"-0.985584,5358"
567,1888,1000,"-0.0387877,1888"
568,15270,1000,"-0.365057,15270"
568,8339,1000,"0.471421,8339"
568,9185,1000,"0.519898,9185"
568,1894,1000,"0.63232,1894"
568,11912,1000,"-0.712839,11912"
568,8340,1000,"0.787582,8340"
568,4905,1000,"-0.99387,4905"
569,6407,2,"0.88025,6407"
569,6412,1000,"-0.0146663,6412"
569,7651,1000,"-0.184493,7651"
569,23676,1000,"0.282934,23676"
569,15574,1000,"0.406636,15574"
569,23668,1000,"-0.455607,23668"
569,18467,1000,"-0.566507,18467"
569,20008,1000,"-0.669595,20008"
569,14325,1000,"0.696329,14325"
569,18475,1000,"0.70927,18475"
569,4473,1000,"0.737882,4473"
569,20016,1000,"0.79552,20016"
569,18468,1000,"-0.851183,18468"
569,1440,1000,"0.863057,1440"
569,23770,1000,"-0.898181,23770"
569,20009,1000,"-0.912616,20009"
569,1891,1000,"0.935307,1891"
569,6409,1000,"0.943572,6409"
569,19988,1000,"0.96426,19988"
569,5676,1000,"-0.98676,5676"
569,18469,1000,"-0.990686,18469"
569,4467,1000,"-0.995479,4467"
569,4475,1000,"0.995855,4475"
569,20010,1000,"-0.999987,20010"
570,1904,1000,"0.327451,1904"
570,2800,1000,"0.719444,2800"
570,12117,1000,"0.947478,12117"
570,1892,1000,"0.998526,1892"
571,1895,2,"0.265353,1895"
571,12054,1000,"0.170778,12054"
571,15882,1000,"0.263322,15882"
571,11119,1000,"0.712597,11119"
571,15133,1000,"-0.726694,15133"
571,11825,1000,"-0.743776,11825"
571,23339,1000,"0.784257,23339"
571,15140,1000,"0.864055,15140"
571,24572,1000,"-0.989165,24572"
571,8742,1000,"-0.998579,8742"
571,389,1000,"-0.999759,389"
572,1896,1000,"-0.146871,1896"
572,4387,1000,"0.3768,4387"
572,4488,1000,"0.707783,4488"
572,16469,1000,"0.906032,16469"
572,4225,1000,"-0.973684,4225"
573,11924,1000,"0.477632,11924"
573,1897,1000,"-0.534045,1897"
573,2955,1000,"-0.745412,2955"
574,6533,1000,"-0.0819754,6533"
574,7952,1000,"0.266639,7952"
574,1898,1000,"-0.830136,1898"
574,18461,1000,"0.948354,18461"
574,11907,1000,"0.959813,11907"
575,11910,1000,"0.0384015,11910"
575,1901,1000,"-0.792146,1901"
575,11921,1000,"0.984712,11921"
576,6471,1000,"0.544333,6471"
577,7892,1000,"0.0954718,7892"
577,9153,1000,"-0.196781,9153"
577,10876,1000,"0.240051,10876"
577,11977,1000,"-0.428174,11977"
577,10718,1000,"-0.472331,10718"
577,7891,1000,"0.489566,7891"
577,7886,1000,"0.522798,7886"
577,18464,1000,"0.601728,18464"
577,1905,1000,"0.681331,1905"
577,10473,1000,"0.777569,10473"
577,7890,1000,"0.800162,7890"
577,7887,1000,"0.822677,7887"
577,10903,1000,"-0.887849,10903"
577,9119,1000,"-0.979258,9119"
577,10879,1000,"0.996765,10879"
577,7375,1000,"0.998997,7375"
577,10864,1000,"0.99932,10864"
577,10849,1000,"0.999978,10849"
578,12115,1000,"0.40164,12115"
578,5429,1000,"0.462636,5429"
578,3876,1000,"-0.628112,3876"
578,1924,1000,"0.697346,1924"
578,374,1000,"-0.997854,374"
578,1907,1000,"0.999942,1907"
579,4267,1000,"0.0377563,4267"
579,2963,1000,"0.855934,2963"
579,1908,1000,"0.910334,1908"
580,11087,1000,"0.0483695,11087"
580,16547,1000,"0.103561,16547"
580,14704,1000,"0.194419,14704"
580,1910,1000,"0.307098,1910"
580,3881,1000,"-0.373331,3881"
580,22794,1000,"0.380381,22794"
580,5847,1000,"0.571777,5847"
580,5466,1000,"-0.715879,5466"
580,2958,1000,"-0.868673,2958"
580,17373,1000,"0.87107,17373"
580,3781,1000,"0.908348,3781"
580,17405,1000,"0.97335,17405"
580,17404,1000,"0.983012,17404"
580,23076,1000,"-0.99342,23076"
581,11901,3,"-0.597666,11901"
581,23661,1000,"0.240888,23661"
581,6298,1000,"-0.278764,6298"
581,5620,1000,"0.417141,5620"
581,1912,1000,"-0.496712,1912"
581,3891,1000,"-0.593623,3891"
581,15609,1000,"0.666941,15609"
581,7894,1000,"-0.671574,7894"
581,5621,1000,"0.748814,5621"
581,23667,1000,"-0.776459,23667"
581,23674,1000,"0.899577,23674"
581,23687,1000,"0.911646,23687"
581,23657,1000,"0.943955,23657"
581,8024,1000,"0.986437,8024"
582,21132,1,"0.190238,21132"
582,20973,1000,"-0.0249433,20973"
582,5513,1000,"-0.0964991,5513"
582,21116,1000,"-0.180012,21116"
582,5052,1000,"0.221763,5052"
582,5076,1000,"0.328752,5076"
582,20972,1000,"0.381139,20972"
582,5046,1000,"0.4097,5046"
582,5069,1000,"-0.535208,5069"
582,2959,1000,"-0.594419,2959"
582,20994,1000,"-0.616566,20994"
582,20971,1000,"0.722217,20971"
582,21303,1000,"0.803786,21303"
582,1913,1000,"-0.805062,1913"
582,5055,1000,"-0.854351,5055"
582,1923,1000,"0.927498,1923"
582,5048,1000,"0.950261,5048"
582,21113,1000,"-0.989953,21113"
582,23076,1000,"-0.99342,23076"
582,2957,1000,"-0.994771,2957"
583,3882,1000,"0.0333713,3882"
583,14704,1000,"0.194419,14704"
583,2960,1000,"-0.218784,2960"
583,11330,1000,"0.563952,11330"
583,5912,1000,"0.586992,5912"
583,3325,1000,"0.726752,3325"
583,3862,1000,"-0.908078,3862"
583,1915,1000,"-0.980671,1915"
583,4014,1000,"-0.999356,4014"
584,13837,2,"0.423969,13837"
584,13838,2,"0.753782,13838"
584,11106,3,"0.99521,11106"
584,1918,4,"-0.125608,1918"
584,13790,1000,"-0.260374,13790"
584,13799,1000,"-0.332323,13799"
584,14703,1000,"0.57421,14703"
584,4382,1000,"0.625196,4382"
584,13785,1000,"-0.716179,13785"
584,13770,1000,"-0.745899,13770"
584,13796,1000,"0.788986,13796"
584,13793,1000,"0.833003,13793"
584,14702,1000,"0.856068,14702"
584,4383,1000,"0.887254,4383"
584,13788,1000,"-0.889092,13788"
584,18780,1000,"0.910584,18780"
584,13786,1000,"-0.93712,13786"
584,13771,1000,"-0.951433,13771"
584,23461,1000,"0.982766,23461"
584,14701,1000,"0.99192,14701"
584,13772,1000,"-0.994697,13772"
585,2961,2,"0.194165,2961"
585,8602,1000,"0.0635732,8602"
585,5242,1000,"0.268338,5242"
585,5240,1000,"-0.531425,5240"
585,21707,1000,"0.577408,21707"
585,12108,1000,"-0.599663,12108"
585,5247,1000,"0.710392,5247"
585,4559,1000,"-0.889112,4559"
585,1922,1000,"0.999461,1922"
586,1925,2,"0.34826,1925"
586,7953,1000,"-0.145551,7953"
586,3528,1000,"-0.419914,3528"
586,3858,1000,"0.501409,3858"
586,18463,1000,"0.873154,18463"
586,16852,1000,"-0.893325,16852"
586,668,1000,"0.987202,668"
587,15452,1000,"-0.0645609,15452"
587,15445,1000,"-0.164417,15445"
587,15453,1000,"0.344183,15453"
587,15446,1000,"-0.548978,15446"
587,15454,1000,"0.694225,15454"
587,15450,1000,"-0.78118,15450"
587,14095,1000,"0.810513,14095"
587,15447,1000,"-0.839909,15447"
587,15455,1000,"0.925864,15455"
587,18461,1000,"0.948354,18461"
587,1929,1000,"-0.965715,1929"
587,15449,1000,"-0.966834,15449"
588,15452,1000,"-0.0645609,15452"
588,597,1000,"-0.150231,597"
588,15450,1000,"-0.78118,15450"
588,1930,1000,"-0.988263,1930"
589,1932,1000,"-0.552605,1932"
589,18097,1000,"0.589008,18097"
589,1958,1000,"-0.720876,1958"
589,1945,1000,"-0.993979,1945"
591,5752,2,"-0.935535,5752"
591,5748,1000,"-0.264731,5748"
592,717,1000,"0.196485,717"
594,717,1000,"0.196485,717"
595,4660,1000,"-0.0772163,4660"
595,4661,1000,"-0.473506,4661"
595,13656,1000,"0.51817,13656"
595,22609,1000,"-0.919498,22609"
596,24619,1000,"-0.661056,24619"
597,12179,3,"0.945353,12179"
597,13320,4,"-0.837427,13320"
597,11306,1000,"-0.0405489,11306"
597,5611,1000,"0.171033,5611"
597,8233,1000,"0.370855,8233"
597,5610,1000,"0.554575,5610"
597,20609,1000,"0.559042,20609"
597,3673,1000,"0.87204,3673"
597,1553,1000,"-0.91684,1553"
597,11377,1000,"0.963664,11377"
597,12526,1000,"0.98692,12526"
597,8523,1000,"0.998131,8523"
598,8249,1,"0.683343,8249"
598,7168,1000,"-0.325866,7168"
598,9367,1000,"0.755109,9367"
599,8861,1,"-0.757557,8861"
599,4184,1000,"-0.00610802,4184"
599,4169,1000,"0.0374549,4169"
599,4153,1000,"-0.328711,4153"
599,3579,1000,"-0.336419,3579"
599,15625,1000,"0.350114,15625"
599,20906,1000,"0.415967,20906"
599,4155,1000,"0.476799,4155"
599,23003,1000,"-0.593797,23003"
599,18245,1000,"-0.595457,18245"
599,11013,1000,"0.630519,11013"
599,18124,1000,"-0.648213,18124"
599,24498,1000,"-0.71009,24498"
599,20907,1000,"0.747958,20907"
599,8804,1000,"-0.757726,8804"
599,5780,1000,"-0.848281,5780"
599,20789,1000,"0.89839,20789"
599,24497,1000,"-0.934054,24497"
599,420,1000,"-0.939102,420"
599,10660,1000,"-0.997364,10660"
600,8544,4,"-0.8091,8544"
600,9139,1000,"0.258503,9139"
600,8048,1000,"-0.92349,8048"
600,9164,1000,"-0.944494,9164"
600,21740,1000,"0.978952,21740"
600,11431,1000,"-0.979855,11431"
601,12522,2,"0.0687649,12522"
601,5430,1000,"0.0649466,5430"
601,3783,1000,"0.302551,3783"
601,5605,1000,"0.456332,5605"
601,2373,1000,"0.602619,2373"
601,5432,1000,"-0.693947,5432"
601,5342,1000,"-0.856467,5342"
601,1085,1000,"-0.871028,1085"
601,539,1000,"-0.915616,539"
601,5419,1000,"-0.997432,5419"
601,5600,1000,"-0.99938,5600"
602,13579,3,"-0.0693245,13579"
602,7159,1000,"-0.266971,7159"
602,7150,1000,"0.76589,7150"
602,11228,1000,"0.835754,11228"
602,14996,1000,"-0.95002,14996"
603,13570,3,"0.622205,13570"
604,12690,1000,"0.742941,12690"
604,3499,1000,"-0.80547,3499"
604,5843,1000,"-0.870012,5843"
604,13228,1000,"-0.99997,13228"
605,7235,1000,"-0.07207,7235"
605,9622,1000,"0.114847,9622"
605,6675,1000,"-0.514008,6675"
605,10688,1000,"-0.547252,10688"
605,9744,1000,"0.563384,9744"
605,6565,1000,"-0.735817,6565"
605,10689,1000,"-0.838787,10689"
605,24442,1000,"0.866705,24442"
605,9015,1000,"-0.869333,9015"
605,6392,1000,"0.900083,6392"
605,8977,1000,"0.913948,8977"
605,6823,1000,"-0.972112,6823"
606,24408,1,"-0.503976,24408"
606,24411,2,"0.65918,24411"
606,9334,1000,"-0.300255,9334"
606,15008,1000,"-0.561997,15008"
606,15009,1000,"-0.848303,15009"
606,15072,1000,"-0.869991,15072"
606,9293,1000,"0.99671,9293"
606,4120,1000,"-0.997183,4120"
606,10154,1000,"0.997628,10154"
607,12794,2,"0.116214,12794"
607,8670,1000,"-0.0516786,8670"
607,8406,1000,"-0.0867326,8406"
607,13882,1000,"0.302304,13882"
607,8407,1000,"-0.481895,8407"
607,11312,1000,"-0.568916,11312"
607,13883,1000,"0.661699,13883"
607,8725,1000,"-0.741788,8725"
607,3499,1000,"-0.80547,3499"
607,10004,1000,"0.933468,10004"
607,3613,1000,"0.9437,3613"
608,12636,2,"-0.357877,12636"
608,12635,1000,"0.0499606,12635"
608,257,1000,"0.0911031,257"
608,11171,1000,"-0.419328,11171"
608,8898,1000,"0.516403,8898"
608,1376,1000,"0.573434,1376"
608,1558,1000,"0.795468,1558"
609,5968,1,"0.625733,5968"
609,12496,2,"0.969144,12496"
609,5376,1000,"-0.51109,5376"
609,4495,1000,"-0.528287,4495"
609,4254,1000,"-0.743143,4254"
609,14344,1000,"-0.751317,14344"
609,5375,1000,"-0.814825,5375"
609,896,1000,"0.907211,896"
609,4255,1000,"-0.950154,4255"
610,6251,2,"-0.832575,6251"
610,6252,4,"-0.53775,6252"
610,5868,1000,"0.0805615,5868"
610,13314,1000,"0.3399,13314"
610,12187,1000,"-0.868652,12187"
610,12336,1000,"-0.944945,12336"
613,12149,2,"0.913389,12149"
613,13550,3,"0.420265,13550"
613,12845,5,"0.613105,12845"
613,7138,1000,"-0.406912,7138"
613,7984,1000,"-0.45725,7984"
613,12282,1000,"0.693234,12282"
613,14639,1000,"0.862578,14639"
613,526,1000,"-0.895269,526"
613,24489,1000,"0.984023,24489"
613,5426,1000,"0.987529,5426"
614,12661,2,"0.973615,12661"
614,12812,3,"0.96892,12812"
614,11685,4,"-0.577093,11685"
614,4380,1000,"-0.155927,4380"
614,8694,1000,"-0.485471,8694"
614,9680,1000,"-0.777785,9680"
614,11190,1000,"-0.885961,11190"
615,4617,2,"-0.862382,4617"
615,12854,1000,"-0.0577775,12854"
615,4645,1000,"-0.120571,4645"
615,4639,1000,"0.693699,4639"
615,4642,1000,"0.903153,4642"
615,3350,1000,"-0.976469,3350"
616,12826,1,"0.758678,12826"
616,7152,1000,"0.0404642,7152"
616,13753,1000,"-0.0534811,13753"
616,363,1000,"0.200827,363"
616,6365,1000,"0.633885,6365"
616,13720,1000,"0.894483,13720"
616,13718,1000,"0.932896,13718"
616,7155,1000,"-0.934712,7155"
616,11966,1000,"0.953607,11966"
616,9928,1000,"0.985801,9928"
617,12245,2,"-0.883313,12245"
617,12565,3,"-0.779486,12565"
617,13104,4,"-0.260165,13104"
617,24799,1000,"-0.947424,24799"
617,23340,1000,"0.968085,23340"
618,12466,1,"0.944013,12466"
618,4796,1000,"-0.10095,4796"
618,4803,1000,"-0.128296,4803"
618,3628,1000,"0.928395,3628"
618,3629,1000,"0.999379,3629"
619,1877,1,"0.995214,1877"
619,13534,1000,"0.0612965,13534"
619,1843,1000,"0.0917883,1843"
619,3769,1000,"-0.151591,3769"
619,499,1000,"0.224111,499"
619,11260,1000,"0.242264,11260"
619,1834,1000,"0.488402,1834"
619,1849,1000,"0.525948,1849"
619,1811,1000,"-0.607483,1811"
619,1833,1000,"0.799362,1833"
619,1324,1000,"-0.825552,1324"
619,3771,1000,"-0.832789,3771"
619,1651,1000,"0.944254,1651"
619,13410,1000,"-0.950235,13410"
619,1325,1000,"-0.983185,1325"
619,1650,1000,"0.996762,1650"
623,11887,3,"-0.180053,11887"
623,11888,3,"0.232778,11888"
623,8156,1000,"-0.232027,8156"
623,23957,1000,"0.355063,23957"
623,11018,1000,"0.370456,11018"
623,11025,1000,"-0.572272,11025"
623,10945,1000,"-0.621226,10945"
623,11032,1000,"0.744006,11032"
623,11024,1000,"-0.854843,11024"
623,3849,1000,"-0.903301,3849"
623,13801,1000,"-0.921029,13801"
623,23959,1000,"0.93019,23959"
623,8327,1000,"0.977696,8327"
623,15237,1000,"-0.99934,15237"
624,3866,2,"-0.332568,3866"
624,4598,2,"0.548332,4598"
624,7296,1000,"0.168744,7296"
624,14047,1000,"-0.171331,14047"
624,9334,1000,"-0.300255,9334"
624,20164,1000,"-0.340831,20164"
624,14696,1000,"-0.372653,14696"
624,8790,1000,"-0.389672,8790"
624,2025,1000,"0.390344,2025"
624,4593,1000,"0.462979,4593"
624,14691,1000,"-0.62868,14691"
624,20163,1000,"-0.691653,20163"
624,11923,1000,"0.79191,11923"
624,10712,1000,"0.907663,10712"
624,11930,1000,"-0.910174,11930"
624,14836,1000,"0.965109,14836"
624,14618,1000,"-0.987407,14618"
624,23076,1000,"-0.99342,23076"
624,9293,1000,"0.99671,9293"
624,21475,1000,"-0.997417,21475"
624,14693,1000,"-0.99826,14693"
625,5098,2,"-0.0615976,5098"
625,11356,4,"-0.913529,11356"
625,,1000,
625,11918,1000,"0.147253,11918"
625,8715,1000,"-0.181407,8715"
625,5641,1000,"0.256135,5641"
625,6307,1000,"-0.314252,6307"
625,18457,1000,"-0.404004,18457"
625,11916,1000,"-0.632021,11916"
625,7951,1000,"0.633353,7951"
625,3884,1000,"0.761307,3884"
625,7784,1000,"0.861663,7784"
625,2533,1000,"-0.942225,2533"
625,3743,1000,"-0.945255,3743"
625,15237,1000,"-0.99934,15237"
626,12569,4,"0.696173,12569"
626,6941,1000,"-0.152952,6941"
626,3528,1000,"-0.419914,3528"
626,12354,1000,"-0.644076,12354"
626,3525,1000,"0.727432,3525"
626,3122,1000,"-0.929779,3122"
627,11133,3,"0.327492,11133"
627,11349,3,"0.796874,11349"
627,19440,1000,"0.0796595,19440"
627,15234,1000,"-0.351522,15234"
627,18459,1000,"0.404159,18459"
627,21669,1000,"-0.493834,21669"
627,24294,1000,"0.734798,24294"
627,3147,1000,"0.826691,3147"
627,14974,1000,"0.830473,14974"
627,1727,1000,"0.860986,1727"
627,11233,1000,"-0.886797,11233"
627,5025,1000,"-0.89634,5025"
627,12095,1000,"-0.998638,12095"
628,18103,1000,"0.0159152,18103"
628,14878,1000,"-0.072714,14878"
628,15157,1000,"0.252142,15157"
628,4857,1000,"-0.336135,4857"
628,5482,1000,"-0.412758,5482"
628,4666,1000,"-0.53833,4666"
628,15156,1000,"0.621666,15156"
628,2309,1000,"-0.74653,2309"
628,2324,1000,"-0.774802,2324"
628,2059,1000,"0.918327,2059"
628,5382,1000,"0.925442,5382"
628,18470,1000,"-0.961225,18470"
629,5286,3,"-0.271569,5286"
629,11714,4,"-0.111813,11714"
629,4532,1000,"0.237378,4532"
629,11713,1000,"0.29927,11713"
629,5295,1000,"-0.321348,5295"
629,11745,1000,"-0.426733,11745"
629,5308,1000,"0.521295,5308"
629,13200,1000,"-0.600387,13200"
629,5300,1000,"-0.670267,5300"
629,14239,1000,"-0.914818,14239"
629,5297,1000,"-0.916444,5297"
629,5298,1000,"-0.999991,5298"
630,12751,2,"0.881552,12751"
630,12540,2,"0.956035,12540"
630,13557,3,"-0.202553,13557"
630,2360,3,"0.998824,2360"
630,14879,1000,"0.336498,14879"
630,14880,1000,"0.68832,14880"
630,14400,1000,"0.834997,14400"
630,526,1000,"-0.895269,526"
630,13523,1000,"0.980461,13523"
630,5479,1000,"-0.994741,5479"
630,15154,1000,"0.99769,15154"
631,12429,2,"-0.79419,12429"
631,12870,3,"0.309429,12870"
631,12566,3,"-0.459889,12566"
631,13388,3,"0.830856,13388"
631,2386,1000,"-0.226751,2386"
631,12394,1000,"-0.229138,12394"
632,257,1000,"0.0911031,257"
632,6457,1000,"0.115788,6457"
632,14273,1000,"-0.398409,14273"
632,3766,1000,"0.889269,3766"
633,21559,1,"0.951593,21559"
633,11419,1000,"-0.0781608,11419"
633,21554,1000,"-0.19539,21554"
633,21555,1000,"0.217565,21555"
633,21556,1000,"0.593414,21556"
633,21557,1000,"0.868053,21557"
633,21558,1000,"0.994643,21558"
634,5407,1,"-0.206133,5407"
634,1398,3,"-0.330985,1398"
634,14311,1000,"0.305748,14311"
634,23464,1000,"0.487127,23464"
634,142,1000,"0.582595,142"
634,23498,1000,"-0.876218,23498"
634,13803,1000,"-0.908186,13803"
634,11286,1000,"0.911062,11286"
634,13780,1000,"0.958462,13780"
636,1940,1,"0.38876,1940"
636,13842,2,"0.584203,13842"
636,2966,2,"0.761948,2966"
636,13843,1000,"0.206429,13843"
636,18587,1000,"-0.250974,18587"
636,5922,1000,"0.380939,5922"
636,18588,1000,"-0.62072,18588"
636,1860,1000,"0.770926,1860"
636,23463,1000,"0.798483,23463"
636,18589,1000,"-0.8846,18589"
636,18455,1000,"-0.948301,18455"
636,18590,1000,"-0.997608,18590"
637,12574,2,"0.287551,12574"
637,12566,3,"-0.459889,12566"
637,2675,1000,"0.570647,2675"
637,12837,1000,"-0.748758,12837"
638,4602,2,"-0.883615,4602"
638,12910,2,"-0.947588,12910"
638,3253,1000,"0.759295,3253"
638,3281,1000,"0.977921,3281"
639,12749,2,"0.244682,12749"
639,11686,5,"-0.857885,11686"
639,2008,1000,"-0.377756,2008"
639,11463,1000,"-0.58504,11463"
639,11476,1000,"-0.997527,11476"
640,12962,2,"0.773985,12962"
640,14901,1000,"-0.0697946,14901"
640,3270,1000,"0.0737856,3270"
640,19070,1000,"-0.107109,19070"
640,15595,1000,"0.267261,15595"
640,16463,1000,"-0.468917,16463"
640,3269,1000,"0.470473,3269"
640,16511,1000,"0.588452,16511"
640,21462,1000,"-0.694103,21462"
640,21292,1000,"-0.698885,21292"
640,22795,1000,"0.72165,22795"
640,14903,1000,"-0.784444,14903"
640,16462,1000,"-0.785831,16462"
640,15533,1000,"0.800549,15533"
640,16512,1000,"0.864984,16512"
640,5871,1000,"-0.919684,5871"
640,24278,1000,"0.931229,24278"
640,21278,1000,"-0.943614,21278"
640,21944,1000,"-0.971034,21944"
640,15532,1000,"0.974434,15532"
640,15531,1000,"0.982124,15531"
640,21943,1000,"-0.984779,21943"
640,21279,1000,"-0.996916,21279"
641,4103,1000,"-0.756208,4103"
641,3781,1000,"0.908348,3781"
641,3251,1000,"0.992398,3251"
641,5132,1000,"-0.997716,5132"
642,3309,1000,"0.427006,3309"
642,13520,1000,"0.497644,13520"
643,4605,4,"-0.724385,4605"
643,6359,1000,"-0.040808,6359"
643,23775,1000,"0.053867,23775"
643,18481,1000,"-0.14223,18481"
